observation_id,indicator_id,geography_id,time_start,time_end,frequency,value_numeric,unit,claim_type,provenance_id,suppressed,comparable,methodology_version,price_basis,notes
chirpsobs_d5a73b4f4fec24af10b45c27,annual_rainfall,idn.13.1377,1989-01-01,1989-12-31,annual,3899.218814,millimetres,model_estimate,chirpsprov_dce3ffaedc1a899d204a1612,false,true,chirps_v3_final_monthly_big_june_2026_fixed_boundary_v1,,spatial_frame=fixed_current_boundary_june_2026; historical_boundary_continuity=false; months_complete=12; min_valid_area_fraction=0.99901085; mean_valid_area_fraction=0.99901085; source_product=CHIRPS v3 Final monthly; geometry_source=BIG BATAS_KABKOTA_AR; geometry_source_edition=Juni 2026; observed_station_equivalence=false; comparability_scope=within_CHIRPS_v3_Final_fixed_current_boundary_frame; independent_station_validation=pending
chirpsobs_d61509c15bfb4e2eb245c3be,annual_rainfall,idn.13.1304,1990-01-01,1990-12-31,annual,2463.291526,millimetres,model_estimate,chirpsprov_8a1debf06ff2601da517ede7,false,true,chirps_v3_final_monthly_big_june_2026_fixed_boundary_v1,,spatial_frame=fixed_current_boundary_june_2026; historical_boundary_continuity=false; months_complete=12; min_valid_area_fraction=1.00000000; mean_valid_area_fraction=1.00000000; source_product=CHIRPS v3 Final monthly; geometry_source=BIG BATAS_KABKOTA_AR; geometry_source_edition=Juni 2026; observed_station_equivalence=false; comparability_scope=within_CHIRPS_v3_Final_fixed_current_boundary_frame; independent_station_validation=pending
chirpsobs_d6ded811bfafbe835dda0221,annual_rainfall,idn.13.1309,2004-01-01,2004-12-31,annual,3036.381055,millimetres,model_estimate,chirpsprov_96a561b0500081f35c2a6aff,false,true,chirps_v3_final_monthly_big_june_2026_fixed_boundary_v1,,spatial_frame=fixed_current_boundary_june_2026; historical_boundary_continuity=false; months_complete=12; min_valid_area_fraction=1.00000000; mean_valid_area_fraction=1.00000000; source_product=CHIRPS v3 Final monthly; geometry_source=BIG BATAS_KABKOTA_AR; geometry_source_edition=Juni 2026; observed_station_equivalence=false; comparability_scope=within_CHIRPS_v3_Final_fixed_current_boundary_frame; independent_station_validation=pending
chirpsobs_d759488c571e9da3dddc6cf5,annual_rainfall,idn.13.1303,2010-01-01,2010-12-31,annual,3409.602070,millimetres,model_estimate,chirpsprov_6d539a98f8e70f0f921b9fea,false,true,chirps_v3_final_monthly_big_june_2026_fixed_boundary_v1,,spatial_frame=fixed_current_boundary_june_2026; historical_boundary_continuity=false; months_complete=12; min_valid_area_fraction=1.00000000; mean_valid_area_fraction=1.00000000; source_product=CHIRPS v3 Final monthly; geometry_source=BIG BATAS_KABKOTA_AR; geometry_source_edition=Juni 2026; observed_station_equivalence=false; comparability_scope=within_CHIRPS_v3_Final_fixed_current_boundary_frame; independent_station_validation=pending
chirpsobs_d7bd166bf6e49b9ca64a584d,annual_rainfall,idn.13.1373,2017-01-01,2017-12-31,annual,3133.644635,millimetres,model_estimate,chirpsprov_dccafa903dab232b9aad0bd5,false,true,chirps_v3_final_monthly_big_june_2026_fixed_boundary_v1,,spatial_frame=fixed_current_boundary_june_2026; historical_boundary_continuity=false; months_complete=12; min_valid_area_fraction=1.00000000; mean_valid_area_fraction=1.00000000; source_product=CHIRPS v3 Final monthly; geometry_source=BIG BATAS_KABKOTA_AR; geometry_source_edition=Juni 2026; observed_station_equivalence=false; comparability_scope=within_CHIRPS_v3_Final_fixed_current_boundary_frame; independent_station_validation=pending
chirpsobs_d82f4287749ea990e1b65955,annual_rainfall,idn.13.1302,1992-01-01,1992-12-31,annual,2880.736620,millimetres,model_estimate,chirpsprov_938566067d5a0dee5b9cc5f3,false,true,chirps_v3_final_monthly_big_june_2026_fixed_boundary_v1,,spatial_frame=fixed_current_boundary_june_2026; historical_boundary_continuity=false; months_complete=12; min_valid_area_fraction=0.99990289; mean_valid_area_fraction=0.99990289; source_product=CHIRPS v3 Final monthly; geometry_source=BIG BATAS_KABKOTA_AR; geometry_source_edition=Juni 2026; observed_station_equivalence=false; comparability_scope=within_CHIRPS_v3_Final_fixed_current_boundary_frame; independent_station_validation=pending
chirpsobs_d88424cbeed394669ad48712,annual_rainfall,idn.13.1311,2001-01-01,2001-12-31,annual,3208.797296,millimetres,model_estimate,chirpsprov_08cf9a732d039d72eccb02c0,false,true,chirps_v3_final_monthly_big_june_2026_fixed_boundary_v1,,spatial_frame=fixed_current_boundary_june_2026; historical_boundary_continuity=false; months_complete=12; min_valid_area_fraction=1.00000000; mean_valid_area_fraction=1.00000000; source_product=CHIRPS v3 Final monthly; geometry_source=BIG BATAS_KABKOTA_AR; geometry_source_edition=Juni 2026; observed_station_equivalence=false; comparability_scope=within_CHIRPS_v3_Final_fixed_current_boundary_frame; independent_station_validation=pending
chirpsobs_d907a0afb0c789e507a20345,annual_rainfall,idn.13.1307,2000-01-01,2000-12-31,annual,2879.170949,millimetres,model_estimate,chirpsprov_fc3b6aa57f2d9a4e61b62b31,false,true,chirps_v3_final_monthly_big_june_2026_fixed_boundary_v1,,spatial_frame=fixed_current_boundary_june_2026; historical_boundary_continuity=false; months_complete=12; min_valid_area_fraction=1.00000000; mean_valid_area_fraction=1.00000000; source_product=CHIRPS v3 Final monthly; geometry_source=BIG BATAS_KABKOTA_AR; geometry_source_edition=Juni 2026; observed_station_equivalence=false; comparability_scope=within_CHIRPS_v3_Final_fixed_current_boundary_frame; independent_station_validation=pending
chirpsobs_d983c89a82339230051dcd0b,annual_rainfall,idn.13.1374,2014-01-01,2014-12-31,annual,2703.155134,millimetres,model_estimate,chirpsprov_b4a99eb15560b1d88e757010,false,true,chirps_v3_final_monthly_big_june_2026_fixed_boundary_v1,,spatial_frame=fixed_current_boundary_june_2026; historical_boundary_continuity=false; months_complete=12; min_valid_area_fraction=1.00000000; mean_valid_area_fraction=1.00000000; source_product=CHIRPS v3 Final monthly; geometry_source=BIG BATAS_KABKOTA_AR; geometry_source_edition=Juni 2026; observed_station_equivalence=false; comparability_scope=within_CHIRPS_v3_Final_fixed_current_boundary_frame; independent_station_validation=pending
chirpsobs_d99868c72372a4761599ef6f,annual_rainfall,idn.13.1311,2010-01-01,2010-12-31,annual,3754.838720,millimetres,model_estimate,chirpsprov_6d539a98f8e70f0f921b9fea,false,true,chirps_v3_final_monthly_big_june_2026_fixed_boundary_v1,,spatial_frame=fixed_current_boundary_june_2026; historical_boundary_continuity=false; months_complete=12; min_valid_area_fraction=1.00000000; mean_valid_area_fraction=1.00000000; source_product=CHIRPS v3 Final monthly; geometry_source=BIG BATAS_KABKOTA_AR; geometry_source_edition=Juni 2026; observed_station_equivalence=false; comparability_scope=within_CHIRPS_v3_Final_fixed_current_boundary_frame; independent_station_validation=pending
chirpsobs_d9aa6ccbfb9ad2f9650e3f1c,annual_rainfall,idn.13.1301,1987-01-01,1987-12-31,annual,3524.217364,millimetres,model_estimate,chirpsprov_7c2bd4ffc29c3c1f203409a0,false,true,chirps_v3_final_monthly_big_june_2026_fixed_boundary_v1,,spatial_frame=fixed_current_boundary_june_2026; historical_boundary_continuity=false; months_complete=12; min_valid_area_fraction=0.99877921; mean_valid_area_fraction=0.99877921; source_product=CHIRPS v3 Final monthly; geometry_source=BIG BATAS_KABKOTA_AR; geometry_source_edition=Juni 2026; observed_station_equivalence=false; comparability_scope=within_CHIRPS_v3_Final_fixed_current_boundary_frame; independent_station_validation=pending
chirpsobs_d9df024982f90b892e083255,annual_rainfall,idn.13.1374,2006-01-01,2006-12-31,annual,2261.909867,millimetres,model_estimate,chirpsprov_33c1360517abf4405894a6a4,false,true,chirps_v3_final_monthly_big_june_2026_fixed_boundary_v1,,spatial_frame=fixed_current_boundary_june_2026; historical_boundary_continuity=false; months_complete=12; min_valid_area_fraction=1.00000000; mean_valid_area_fraction=1.00000000; source_product=CHIRPS v3 Final monthly; geometry_source=BIG BATAS_KABKOTA_AR; geometry_source_edition=Juni 2026; observed_station_equivalence=false; comparability_scope=within_CHIRPS_v3_Final_fixed_current_boundary_frame; independent_station_validation=pending
chirpsobs_da7334312063cd70e968a2ba,annual_rainfall,idn.13.1307,2015-01-01,2015-12-31,annual,2490.832955,millimetres,model_estimate,chirpsprov_b12d5727b3360f9d0d1cfcbb,false,true,chirps_v3_final_monthly_big_june_2026_fixed_boundary_v1,,spatial_frame=fixed_current_boundary_june_2026; historical_boundary_continuity=false; months_complete=12; min_valid_area_fraction=1.00000000; mean_valid_area_fraction=1.00000000; source_product=CHIRPS v3 Final monthly; geometry_source=BIG BATAS_KABKOTA_AR; geometry_source_edition=Juni 2026; observed_station_equivalence=false; comparability_scope=within_CHIRPS_v3_Final_fixed_current_boundary_frame; independent_station_validation=pending
chirpsobs_db1cb909e3d2b6cb5d44e4b3,annual_rainfall,idn.13.1376,1984-01-01,1984-12-31,annual,2774.382195,millimetres,model_estimate,chirpsprov_105560bf68b24142847709fb,false,true,chirps_v3_final_monthly_big_june_2026_fixed_boundary_v1,,spatial_frame=fixed_current_boundary_june_2026; historical_boundary_continuity=false; months_complete=12; min_valid_area_fraction=1.00000000; mean_valid_area_fraction=1.00000000; source_product=CHIRPS v3 Final monthly; geometry_source=BIG BATAS_KABKOTA_AR; geometry_source_edition=Juni 2026; observed_station_equivalence=false; comparability_scope=within_CHIRPS_v3_Final_fixed_current_boundary_frame; independent_station_validation=pending
chirpsobs_db1fd03187a9089d29e760ab,annual_rainfall,idn.13.1301,1986-01-01,1986-12-31,annual,4077.880371,millimetres,model_estimate,chirpsprov_6c1e56941bc5b402ba2b4cbf,false,true,chirps_v3_final_monthly_big_june_2026_fixed_boundary_v1,,spatial_frame=fixed_current_boundary_june_2026; historical_boundary_continuity=false; months_complete=12; min_valid_area_fraction=0.99877921; mean_valid_area_fraction=0.99877921; source_product=CHIRPS v3 Final monthly; geometry_source=BIG BATAS_KABKOTA_AR; geometry_source_edition=Juni 2026; observed_station_equivalence=false; comparability_scope=within_CHIRPS_v3_Final_fixed_current_boundary_frame; independent_station_validation=pending
chirpsobs_db3bb5ae2db161841a1eaa5c,annual_rainfall,idn.13.1377,1999-01-01,1999-12-31,annual,5301.038264,millimetres,model_estimate,chirpsprov_8c3023760d15fbc35862fcc4,false,true,chirps_v3_final_monthly_big_june_2026_fixed_boundary_v1,,spatial_frame=fixed_current_boundary_june_2026; historical_boundary_continuity=false; months_complete=12; min_valid_area_fraction=0.99901085; mean_valid_area_fraction=0.99901085; source_product=CHIRPS v3 Final monthly; geometry_source=BIG BATAS_KABKOTA_AR; geometry_source_edition=Juni 2026; observed_station_equivalence=false; comparability_scope=within_CHIRPS_v3_Final_fixed_current_boundary_frame; independent_station_validation=pending
chirpsobs_db600aaf71f9303a4f6893d9,annual_rainfall,idn.13.1302,1999-01-01,1999-12-31,annual,3306.462135,millimetres,model_estimate,chirpsprov_8c3023760d15fbc35862fcc4,false,true,chirps_v3_final_monthly_big_june_2026_fixed_boundary_v1,,spatial_frame=fixed_current_boundary_june_2026; historical_boundary_continuity=false; months_complete=12; min_valid_area_fraction=0.99990289; mean_valid_area_fraction=0.99990289; source_product=CHIRPS v3 Final monthly; geometry_source=BIG BATAS_KABKOTA_AR; geometry_source_edition=Juni 2026; observed_station_equivalence=false; comparability_scope=within_CHIRPS_v3_Final_fixed_current_boundary_frame; independent_station_validation=pending
chirpsobs_db8b78d62d05d8b871457880,annual_rainfall,idn.13.1310,2025-01-01,2025-12-31,annual,3481.642137,millimetres,model_estimate,chirpsprov_895a16cb21d7cc63ddc0f299,false,true,chirps_v3_final_monthly_big_june_2026_fixed_boundary_v1,,spatial_frame=fixed_current_boundary_june_2026; historical_boundary_continuity=false; months_complete=12; min_valid_area_fraction=1.00000000; mean_valid_area_fraction=1.00000000; source_product=CHIRPS v3 Final monthly; geometry_source=BIG BATAS_KABKOTA_AR; geometry_source_edition=Juni 2026; observed_station_equivalence=false; comparability_scope=within_CHIRPS_v3_Final_fixed_current_boundary_frame; independent_station_validation=pending
chirpsobs_dbc94897278bedef39f57e1a,annual_rainfall,idn.13.1305,2025-01-01,2025-12-31,annual,3043.351854,millimetres,model_estimate,chirpsprov_895a16cb21d7cc63ddc0f299,false,true,chirps_v3_final_monthly_big_june_2026_fixed_boundary_v1,,spatial_frame=fixed_current_boundary_june_2026; historical_boundary_continuity=false; months_complete=12; min_valid_area_fraction=1.00000000; mean_valid_area_fraction=1.00000000; source_product=CHIRPS v3 Final monthly; geometry_source=BIG BATAS_KABKOTA_AR; geometry_source_edition=Juni 2026; observed_station_equivalence=false; comparability_scope=within_CHIRPS_v3_Final_fixed_current_boundary_frame; independent_station_validation=pending
chirpsobs_dc9e482b27c3af8c8ffc10f9,annual_rainfall,idn.13.1309,2011-01-01,2011-12-31,annual,3299.983348,millimetres,model_estimate,chirpsprov_f02726b2fbc31c90fe475402,false,true,chirps_v3_final_monthly_big_june_2026_fixed_boundary_v1,,spatial_frame=fixed_current_boundary_june_2026; historical_boundary_continuity=false; months_complete=12; min_valid_area_fraction=1.00000000; mean_valid_area_fraction=1.00000000; source_product=CHIRPS v3 Final monthly; geometry_source=BIG BATAS_KABKOTA_AR; geometry_source_edition=Juni 2026; observed_station_equivalence=false; comparability_scope=within_CHIRPS_v3_Final_fixed_current_boundary_frame; independent_station_validation=pending
chirpsobs_dd7bede3562a15683311711c,annual_rainfall,idn.13.1305,1998-01-01,1998-12-31,annual,2296.129909,millimetres,model_estimate,chirpsprov_fd5c54c3ffb3d358e77e15f7,false,true,chirps_v3_final_monthly_big_june_2026_fixed_boundary_v1,,spatial_frame=fixed_current_boundary_june_2026; historical_boundary_continuity=false; months_complete=12; min_valid_area_fraction=1.00000000; mean_valid_area_fraction=1.00000000; source_product=CHIRPS v3 Final monthly; geometry_source=BIG BATAS_KABKOTA_AR; geometry_source_edition=Juni 2026; observed_station_equivalence=false; comparability_scope=within_CHIRPS_v3_Final_fixed_current_boundary_frame; independent_station_validation=pending
chirpsobs_dd8a5d9542d2aa53921ff068,annual_rainfall,idn.13.1377,1985-01-01,1985-12-31,annual,4276.995121,millimetres,model_estimate,chirpsprov_245a0c829b03c3b0747fd994,false,true,chirps_v3_final_monthly_big_june_2026_fixed_boundary_v1,,spatial_frame=fixed_current_boundary_june_2026; historical_boundary_continuity=false; months_complete=12; min_valid_area_fraction=0.99901085; mean_valid_area_fraction=0.99901085; source_product=CHIRPS v3 Final monthly; geometry_source=BIG BATAS_KABKOTA_AR; geometry_source_edition=Juni 2026; observed_station_equivalence=false; comparability_scope=within_CHIRPS_v3_Final_fixed_current_boundary_frame; independent_station_validation=pending
chirpsobs_ddf437d8ace232a00e82b441,annual_rainfall,idn.13.1372,2010-01-01,2010-12-31,annual,3690.299365,millimetres,model_estimate,chirpsprov_6d539a98f8e70f0f921b9fea,false,true,chirps_v3_final_monthly_big_june_2026_fixed_boundary_v1,,spatial_frame=fixed_current_boundary_june_2026; historical_boundary_continuity=false; months_complete=12; min_valid_area_fraction=1.00000000; mean_valid_area_fraction=1.00000000; source_product=CHIRPS v3 Final monthly; geometry_source=BIG BATAS_KABKOTA_AR; geometry_source_edition=Juni 2026; observed_station_equivalence=false; comparability_scope=within_CHIRPS_v3_Final_fixed_current_boundary_frame; independent_station_validation=pending
chirpsobs_de86306a3d6190855a767e8d,annual_rainfall,idn.13.1303,2003-01-01,2003-12-31,annual,3050.285368,millimetres,model_estimate,chirpsprov_2b5773cbf1c57eb413def781,false,true,chirps_v3_final_monthly_big_june_2026_fixed_boundary_v1,,spatial_frame=fixed_current_boundary_june_2026; historical_boundary_continuity=false; months_complete=12; min_valid_area_fraction=1.00000000; mean_valid_area_fraction=1.00000000; source_product=CHIRPS v3 Final monthly; geometry_source=BIG BATAS_KABKOTA_AR; geometry_source_edition=Juni 2026; observed_station_equivalence=false; comparability_scope=within_CHIRPS_v3_Final_fixed_current_boundary_frame; independent_station_validation=pending
chirpsobs_de87688440919a5b09b79d0a,annual_rainfall,idn.13.1371,2015-01-01,2015-12-31,annual,3211.160653,millimetres,model_estimate,chirpsprov_b12d5727b3360f9d0d1cfcbb,false,true,chirps_v3_final_monthly_big_june_2026_fixed_boundary_v1,,spatial_frame=fixed_current_boundary_june_2026; historical_boundary_continuity=false; months_complete=12; min_valid_area_fraction=0.99912533; mean_valid_area_fraction=0.99912533; source_product=CHIRPS v3 Final monthly; geometry_source=BIG BATAS_KABKOTA_AR; geometry_source_edition=Juni 2026; observed_station_equivalence=false; comparability_scope=within_CHIRPS_v3_Final_fixed_current_boundary_frame; independent_station_validation=pending
chirpsobs_decaf4a2b01fde741ab0cb8e,annual_rainfall,idn.13.1377,2000-01-01,2000-12-31,annual,4333.896914,millimetres,model_estimate,chirpsprov_fc3b6aa57f2d9a4e61b62b31,false,true,chirps_v3_final_monthly_big_june_2026_fixed_boundary_v1,,spatial_frame=fixed_current_boundary_june_2026; historical_boundary_continuity=false; months_complete=12; min_valid_area_fraction=0.99901085; mean_valid_area_fraction=0.99901085; source_product=CHIRPS v3 Final monthly; geometry_source=BIG BATAS_KABKOTA_AR; geometry_source_edition=Juni 2026; observed_station_equivalence=false; comparability_scope=within_CHIRPS_v3_Final_fixed_current_boundary_frame; independent_station_validation=pending
chirpsobs_dee5fa4c2aa92f0963fdaa25,annual_rainfall,idn.13.1305,1992-01-01,1992-12-31,annual,2359.218125,millimetres,model_estimate,chirpsprov_938566067d5a0dee5b9cc5f3,false,true,chirps_v3_final_monthly_big_june_2026_fixed_boundary_v1,,spatial_frame=fixed_current_boundary_june_2026; historical_boundary_continuity=false; months_complete=12; min_valid_area_fraction=1.00000000; mean_valid_area_fraction=1.00000000; source_product=CHIRPS v3 Final monthly; geometry_source=BIG BATAS_KABKOTA_AR; geometry_source_edition=Juni 2026; observed_station_equivalence=false; comparability_scope=within_CHIRPS_v3_Final_fixed_current_boundary_frame; independent_station_validation=pending
chirpsobs_dfd87c38977a30adba829be3,annual_rainfall,idn.13.1303,2000-01-01,2000-12-31,annual,3087.828711,millimetres,model_estimate,chirpsprov_fc3b6aa57f2d9a4e61b62b31,false,true,chirps_v3_final_monthly_big_june_2026_fixed_boundary_v1,,spatial_frame=fixed_current_boundary_june_2026; historical_boundary_continuity=false; months_complete=12; min_valid_area_fraction=1.00000000; mean_valid_area_fraction=1.00000000; source_product=CHIRPS v3 Final monthly; geometry_source=BIG BATAS_KABKOTA_AR; geometry_source_edition=Juni 2026; observed_station_equivalence=false; comparability_scope=within_CHIRPS_v3_Final_fixed_current_boundary_frame; independent_station_validation=pending
chirpsobs_e0a944d4e7f5203e72fe7cf9,annual_rainfall,idn.13.1308,1997-01-01,1997-12-31,annual,1392.537792,millimetres,model_estimate,chirpsprov_549fb51b47f3004dd71af8d7,false,true,chirps_v3_final_monthly_big_june_2026_fixed_boundary_v1,,spatial_frame=fixed_current_boundary_june_2026; historical_boundary_continuity=false; months_complete=12; min_valid_area_fraction=1.00000000; mean_valid_area_fraction=1.00000000; source_product=CHIRPS v3 Final monthly; geometry_source=BIG BATAS_KABKOTA_AR; geometry_source_edition=Juni 2026; observed_station_equivalence=false; comparability_scope=within_CHIRPS_v3_Final_fixed_current_boundary_frame; independent_station_validation=pending
chirpsobs_e140a8cdab2d16b65b996e73,annual_rainfall,idn.13.1301,2017-01-01,2017-12-31,annual,3273.144804,millimetres,model_estimate,chirpsprov_dccafa903dab232b9aad0bd5,false,true,chirps_v3_final_monthly_big_june_2026_fixed_boundary_v1,,spatial_frame=fixed_current_boundary_june_2026; historical_boundary_continuity=false; months_complete=12; min_valid_area_fraction=0.99877921; mean_valid_area_fraction=0.99877921; source_product=CHIRPS v3 Final monthly; geometry_source=BIG BATAS_KABKOTA_AR; geometry_source_edition=Juni 2026; observed_station_equivalence=false; comparability_scope=within_CHIRPS_v3_Final_fixed_current_boundary_frame; independent_station_validation=pending
chirpsobs_e16a4caeceb4dfcad9297619,annual_rainfall,idn.13.1305,2010-01-01,2010-12-31,annual,3199.260147,millimetres,model_estimate,chirpsprov_6d539a98f8e70f0f921b9fea,false,true,chirps_v3_final_monthly_big_june_2026_fixed_boundary_v1,,spatial_frame=fixed_current_boundary_june_2026; historical_boundary_continuity=false; months_complete=12; min_valid_area_fraction=1.00000000; mean_valid_area_fraction=1.00000000; source_product=CHIRPS v3 Final monthly; geometry_source=BIG BATAS_KABKOTA_AR; geometry_source_edition=Juni 2026; observed_station_equivalence=false; comparability_scope=within_CHIRPS_v3_Final_fixed_current_boundary_frame; independent_station_validation=pending
chirpsobs_e16e9409a73431b632eb5449,annual_rainfall,idn.13.1372,1991-01-01,1991-12-31,annual,2548.793790,millimetres,model_estimate,chirpsprov_6a2c532764a205347fffab60,false,true,chirps_v3_final_monthly_big_june_2026_fixed_boundary_v1,,spatial_frame=fixed_current_boundary_june_2026; historical_boundary_continuity=false; months_complete=12; min_valid_area_fraction=1.00000000; mean_valid_area_fraction=1.00000000; source_product=CHIRPS v3 Final monthly; geometry_source=BIG BATAS_KABKOTA_AR; geometry_source_edition=Juni 2026; observed_station_equivalence=false; comparability_scope=within_CHIRPS_v3_Final_fixed_current_boundary_frame; independent_station_validation=pending
chirpsobs_e17e9db76bc53cb357371eaa,annual_rainfall,idn.13.1305,1997-01-01,1997-12-31,annual,1165.213481,millimetres,model_estimate,chirpsprov_549fb51b47f3004dd71af8d7,false,true,chirps_v3_final_monthly_big_june_2026_fixed_boundary_v1,,spatial_frame=fixed_current_boundary_june_2026; historical_boundary_continuity=false; months_complete=12; min_valid_area_fraction=1.00000000; mean_valid_area_fraction=1.00000000; source_product=CHIRPS v3 Final monthly; geometry_source=BIG BATAS_KABKOTA_AR; geometry_source_edition=Juni 2026; observed_station_equivalence=false; comparability_scope=within_CHIRPS_v3_Final_fixed_current_boundary_frame; independent_station_validation=pending
chirpsobs_e1a9ef509bba1f45146a755c,annual_rainfall,idn.13.1307,2008-01-01,2008-12-31,annual,3058.412393,millimetres,model_estimate,chirpsprov_ed07e8adb20331297fea22e4,false,true,chirps_v3_final_monthly_big_june_2026_fixed_boundary_v1,,spatial_frame=fixed_current_boundary_june_2026; historical_boundary_continuity=false; months_complete=12; min_valid_area_fraction=1.00000000; mean_valid_area_fraction=1.00000000; source_product=CHIRPS v3 Final monthly; geometry_source=BIG BATAS_KABKOTA_AR; geometry_source_edition=Juni 2026; observed_station_equivalence=false; comparability_scope=within_CHIRPS_v3_Final_fixed_current_boundary_frame; independent_station_validation=pending
chirpsobs_e21f9a1687d786755b7517b6,annual_rainfall,idn.13.1308,2016-01-01,2016-12-31,annual,2865.107658,millimetres,model_estimate,chirpsprov_bdfc0cb4713e768353b0af59,false,true,chirps_v3_final_monthly_big_june_2026_fixed_boundary_v1,,spatial_frame=fixed_current_boundary_june_2026; historical_boundary_continuity=false; months_complete=12; min_valid_area_fraction=1.00000000; mean_valid_area_fraction=1.00000000; source_product=CHIRPS v3 Final monthly; geometry_source=BIG BATAS_KABKOTA_AR; geometry_source_edition=Juni 2026; observed_station_equivalence=false; comparability_scope=within_CHIRPS_v3_Final_fixed_current_boundary_frame; independent_station_validation=pending
chirpsobs_e2924698d831f1741a96b45c,annual_rainfall,idn.13.1307,1992-01-01,1992-12-31,annual,2727.520327,millimetres,model_estimate,chirpsprov_938566067d5a0dee5b9cc5f3,false,true,chirps_v3_final_monthly_big_june_2026_fixed_boundary_v1,,spatial_frame=fixed_current_boundary_june_2026; historical_boundary_continuity=false; months_complete=12; min_valid_area_fraction=1.00000000; mean_valid_area_fraction=1.00000000; source_product=CHIRPS v3 Final monthly; geometry_source=BIG BATAS_KABKOTA_AR; geometry_source_edition=Juni 2026; observed_station_equivalence=false; comparability_scope=within_CHIRPS_v3_Final_fixed_current_boundary_frame; independent_station_validation=pending
chirpsobs_e3be5c030411689d54dbe23c,annual_rainfall,idn.13.1304,1986-01-01,1986-12-31,annual,3143.540451,millimetres,model_estimate,chirpsprov_6c1e56941bc5b402ba2b4cbf,false,true,chirps_v3_final_monthly_big_june_2026_fixed_boundary_v1,,spatial_frame=fixed_current_boundary_june_2026; historical_boundary_continuity=false; months_complete=12; min_valid_area_fraction=1.00000000; mean_valid_area_fraction=1.00000000; source_product=CHIRPS v3 Final monthly; geometry_source=BIG BATAS_KABKOTA_AR; geometry_source_edition=Juni 2026; observed_station_equivalence=false; comparability_scope=within_CHIRPS_v3_Final_fixed_current_boundary_frame; independent_station_validation=pending
chirpsobs_e3e4b3db340375e6f0b91212,annual_rainfall,idn.13.1376,1998-01-01,1998-12-31,annual,1934.576864,millimetres,model_estimate,chirpsprov_fd5c54c3ffb3d358e77e15f7,false,true,chirps_v3_final_monthly_big_june_2026_fixed_boundary_v1,,spatial_frame=fixed_current_boundary_june_2026; historical_boundary_continuity=false; months_complete=12; min_valid_area_fraction=1.00000000; mean_valid_area_fraction=1.00000000; source_product=CHIRPS v3 Final monthly; geometry_source=BIG BATAS_KABKOTA_AR; geometry_source_edition=Juni 2026; observed_station_equivalence=false; comparability_scope=within_CHIRPS_v3_Final_fixed_current_boundary_frame; independent_station_validation=pending
chirpsobs_e4510f0ba4ecc3089d51547f,annual_rainfall,idn.13.1305,1985-01-01,1985-12-31,annual,2469.446993,millimetres,model_estimate,chirpsprov_245a0c829b03c3b0747fd994,false,true,chirps_v3_final_monthly_big_june_2026_fixed_boundary_v1,,spatial_frame=fixed_current_boundary_june_2026; historical_boundary_continuity=false; months_complete=12; min_valid_area_fraction=1.00000000; mean_valid_area_fraction=1.00000000; source_product=CHIRPS v3 Final monthly; geometry_source=BIG BATAS_KABKOTA_AR; geometry_source_edition=Juni 2026; observed_station_equivalence=false; comparability_scope=within_CHIRPS_v3_Final_fixed_current_boundary_frame; independent_station_validation=pending
chirpsobs_e454e6cef383ff62a2b98d17,annual_rainfall,idn.13.1310,2008-01-01,2008-12-31,annual,2921.370591,millimetres,model_estimate,chirpsprov_ed07e8adb20331297fea22e4,false,true,chirps_v3_final_monthly_big_june_2026_fixed_boundary_v1,,spatial_frame=fixed_current_boundary_june_2026; historical_boundary_continuity=false; months_complete=12; min_valid_area_fraction=1.00000000; mean_valid_area_fraction=1.00000000; source_product=CHIRPS v3 Final monthly; geometry_source=BIG BATAS_KABKOTA_AR; geometry_source_edition=Juni 2026; observed_station_equivalence=false; comparability_scope=within_CHIRPS_v3_Final_fixed_current_boundary_frame; independent_station_validation=pending
chirpsobs_e48680777409cc09d713b795,annual_rainfall,idn.13.1375,2022-01-01,2022-12-31,annual,3069.580420,millimetres,model_estimate,chirpsprov_3aa2018ec0576428d71e18bf,false,true,chirps_v3_final_monthly_big_june_2026_fixed_boundary_v1,,spatial_frame=fixed_current_boundary_june_2026; historical_boundary_continuity=false; months_complete=12; min_valid_area_fraction=1.00000000; mean_valid_area_fraction=1.00000000; source_product=CHIRPS v3 Final monthly; geometry_source=BIG BATAS_KABKOTA_AR; geometry_source_edition=Juni 2026; observed_station_equivalence=false; comparability_scope=within_CHIRPS_v3_Final_fixed_current_boundary_frame; independent_station_validation=pending
chirpsobs_e5034a6cf3baa1b3855aa2a0,annual_rainfall,idn.13.1372,2000-01-01,2000-12-31,annual,3240.935685,millimetres,model_estimate,chirpsprov_fc3b6aa57f2d9a4e61b62b31,false,true,chirps_v3_final_monthly_big_june_2026_fixed_boundary_v1,,spatial_frame=fixed_current_boundary_june_2026; historical_boundary_continuity=false; months_complete=12; min_valid_area_fraction=1.00000000; mean_valid_area_fraction=1.00000000; source_product=CHIRPS v3 Final monthly; geometry_source=BIG BATAS_KABKOTA_AR; geometry_source_edition=Juni 2026; observed_station_equivalence=false; comparability_scope=within_CHIRPS_v3_Final_fixed_current_boundary_frame; independent_station_validation=pending
