geography_id,geography_name,omitted_year,full_period_slope_mm_per_year,leave_one_year_out_slope_mm_per_year,same_direction_as_full
idn.13.1375,Bukittinggi,2008,8.405498356971151,8.183059647727262,True
idn.13.1375,Bukittinggi,2009,8.405498356971151,8.476542003846156,True
idn.13.1375,Bukittinggi,2010,8.405498356971151,8.193895150000003,True
idn.13.1375,Bukittinggi,2011,8.405498356971151,8.645148967868348,True
idn.13.1375,Bukittinggi,2012,8.405498356971151,8.269607987500006,True
idn.13.1375,Bukittinggi,2013,8.405498356971151,8.205294047727264,True
idn.13.1375,Bukittinggi,2014,8.405498356971151,8.593170634164235,True
idn.13.1375,Bukittinggi,2015,8.405498356971151,9.052435742857146,True
idn.13.1375,Bukittinggi,2016,8.405498356971151,8.147773851190468,True
idn.13.1375,Bukittinggi,2017,8.405498356971151,8.032834863287245,True
idn.13.1375,Bukittinggi,2018,8.405498356971151,8.49807024857955,True
idn.13.1375,Bukittinggi,2019,8.405498356971151,9.38064067803031,True
idn.13.1375,Bukittinggi,2020,8.405498356971151,8.770845747368437,True
idn.13.1375,Bukittinggi,2021,8.405498356971151,8.287584325000006,True
idn.13.1375,Bukittinggi,2022,8.405498356971151,7.372135789473692,True
idn.13.1375,Bukittinggi,2023,8.405498356971151,8.725127119782217,True
idn.13.1375,Bukittinggi,2024,8.405498356971151,7.7418362055555505,True
idn.13.1375,Bukittinggi,2025,8.405498356971151,8.240796147727266,True
idn.13.1376,Payakumbuh,1981,11.74979422795699,12.703720239919353,True
idn.13.1376,Payakumbuh,1982,11.74979422795699,11.218307722222226,True
idn.13.1376,Payakumbuh,1983,11.74979422795699,11.684641918650794,True
idn.13.1376,Payakumbuh,1984,11.74979422795699,13.166196111904764,True
idn.13.1376,Payakumbuh,1985,11.74979422795699,12.440811258578439,True
idn.13.1376,Payakumbuh,1986,11.74979422795699,12.944029914746553,True
idn.13.1376,Payakumbuh,1987,11.74979422795699,11.412288755244758,True
idn.13.1376,Payakumbuh,1988,11.74979422795699,12.440811258578439,True
idn.13.1376,Payakumbuh,1989,11.74979422795699,12.315477843822844,True
idn.13.1376,Payakumbuh,1990,11.74979422795699,11.716677857718887,True
idn.13.1376,Payakumbuh,1991,11.74979422795699,11.995445944444453,True
idn.13.1376,Payakumbuh,1992,11.74979422795699,11.809397288888901,True
idn.13.1376,Payakumbuh,1993,11.74979422795699,11.271006034090917,True
idn.13.1376,Payakumbuh,1994,11.74979422795699,11.134913729166687,True
idn.13.1376,Payakumbuh,1995,11.74979422795699,11.995445944444453,True
idn.13.1376,Payakumbuh,1996,11.74979422795699,11.412288755244758,True
idn.13.1376,Payakumbuh,1997,11.74979422795699,11.218307722222226,True
idn.13.1376,Payakumbuh,1998,11.74979422795699,11.271006034090917,True
idn.13.1376,Payakumbuh,1999,11.74979422795699,12.101999614444445,True
idn.13.1376,Payakumbuh,2000,11.74979422795699,11.809397288888901,True
idn.13.1376,Payakumbuh,2001,11.74979422795699,11.716677857718887,True
idn.13.1376,Payakumbuh,2002,11.74979422795699,11.684641918650794,True
idn.13.1376,Payakumbuh,2003,11.74979422795699,11.684641918650794,True
idn.13.1376,Payakumbuh,2004,11.74979422795699,11.809397288888901,True
idn.13.1376,Payakumbuh,2005,11.74979422795699,11.598208568376073,True
idn.13.1376,Payakumbuh,2006,11.74979422795699,11.995445944444453,True
idn.13.1376,Payakumbuh,2007,11.74979422795699,11.598208568376073,True
idn.13.1376,Payakumbuh,2008,11.74979422795699,11.271006034090917,True
idn.13.1376,Payakumbuh,2009,11.74979422795699,11.684641918650794,True
idn.13.1376,Payakumbuh,2010,11.74979422795699,11.218307722222226,True
idn.13.1376,Payakumbuh,2011,11.74979422795699,11.995445944444453,True
idn.13.1376,Payakumbuh,2012,11.74979422795699,11.218307722222226,True
idn.13.1376,Payakumbuh,2013,11.74979422795699,11.412288755244758,True
idn.13.1376,Payakumbuh,2014,11.74979422795699,12.165281582499997,True
idn.13.1376,Payakumbuh,2015,11.74979422795699,12.440811258578439,True
idn.13.1376,Payakumbuh,2016,11.74979422795699,11.614355042582414,True
idn.13.1376,Payakumbuh,2017,11.74979422795699,10.91713141114058,True
idn.13.1376,Payakumbuh,2018,11.74979422795699,12.101999614444445,True
idn.13.1376,Payakumbuh,2019,11.74979422795699,12.821118479166667,True
idn.13.1376,Payakumbuh,2020,11.74979422795699,12.260720480681819,True
idn.13.1376,Payakumbuh,2021,11.74979422795699,11.880142472222234,True
idn.13.1376,Payakumbuh,2022,11.74979422795699,10.389873076704548,True
idn.13.1376,Payakumbuh,2023,11.74979422795699,11.684641918650794,True
idn.13.1376,Payakumbuh,2024,11.74979422795699,11.050598426136373,True
idn.13.1376,Payakumbuh,2025,11.74979422795699,10.847262270833344,True
idn.13.1377,Pariaman,1981,13.109176547653956,15.410917580000005,True
idn.13.1377,Pariaman,1982,13.109176547653956,10.179088885620928,True
idn.13.1377,Pariaman,1983,13.109176547653956,12.629926776936054,True
idn.13.1377,Pariaman,1984,13.109176547653956,16.048430487012958,True
idn.13.1377,Pariaman,1985,13.109176547653956,14.535358861111161,True
idn.13.1377,Pariaman,1986,13.109176547653956,15.410917580000005,True
idn.13.1377,Pariaman,1987,13.109176547653956,15.360835999999988,True
idn.13.1377,Pariaman,1988,13.109176547653956,15.360835999999988,True
idn.13.1377,Pariaman,1989,13.109176547653956,12.9034505249267,True
idn.13.1377,Pariaman,1990,13.109176547653956,13.450283882758637,True
idn.13.1377,Pariaman,1991,13.109176547653956,14.605663326923107,True
idn.13.1377,Pariaman,1992,13.109176547653956,13.225578261363623,True
idn.13.1377,Pariaman,1993,13.109176547653956,11.574204732142888,True
idn.13.1377,Pariaman,1994,13.109176547653956,12.065067142857112,True
idn.13.1377,Pariaman,1995,13.109176547653956,12.689536974206336,True
idn.13.1377,Pariaman,1996,13.109176547653956,12.675890759259262,True
idn.13.1377,Pariaman,1997,13.109176547653956,12.585529545454538,True
idn.13.1377,Pariaman,1998,13.109176547653956,12.629926776936054,True
idn.13.1377,Pariaman,1999,13.109176547653956,13.378836742763156,True
idn.13.1377,Pariaman,2000,13.109176547653956,13.225578261363623,True
idn.13.1377,Pariaman,2001,13.109176547653956,12.629926776936054,True
idn.13.1377,Pariaman,2002,13.109176547653956,13.109176547653956,True
idn.13.1377,Pariaman,2003,13.109176547653956,13.378836742763156,True
idn.13.1377,Pariaman,2004,13.109176547653956,12.9034505249267,True
idn.13.1377,Pariaman,2005,13.109176547653956,13.109176547653956,True
idn.13.1377,Pariaman,2006,13.109176547653956,12.9034505249267,True
idn.13.1377,Pariaman,2007,13.109176547653956,13.109176547653956,True
idn.13.1377,Pariaman,2008,13.109176547653956,13.109176547653956,True
idn.13.1377,Pariaman,2009,13.109176547653956,13.225578261363623,True
idn.13.1377,Pariaman,2010,13.109176547653956,12.675890759259262,True
idn.13.1377,Pariaman,2011,13.109176547653956,13.378836742763156,True
idn.13.1377,Pariaman,2012,13.109176547653956,12.753431060064937,True
idn.13.1377,Pariaman,2013,13.109176547653956,12.675890759259262,True
idn.13.1377,Pariaman,2014,13.109176547653956,13.019054749999999,True
idn.13.1377,Pariaman,2015,13.109176547653956,13.79305394545456,True
idn.13.1377,Pariaman,2016,13.109176547653956,12.065067142857112,True
idn.13.1377,Pariaman,2017,13.109176547653956,13.225578261363623,True
idn.13.1377,Pariaman,2018,13.109176547653956,13.292332012499992,True
idn.13.1377,Pariaman,2019,13.109176547653956,15.360835999999988,True
idn.13.1377,Pariaman,2020,13.109176547653956,13.109176547653956,True
idn.13.1377,Pariaman,2021,13.109176547653956,11.312638438596498,True
idn.13.1377,Pariaman,2022,13.109176547653956,10.179088885620928,True
idn.13.1377,Pariaman,2023,13.109176547653956,14.535358861111161,True
idn.13.1377,Pariaman,2024,13.109176547653956,10.179088885620928,True
idn.13.1377,Pariaman,2025,13.109176547653956,13.292332012499992,True
