expansion_row_id,expansion_series_id,indicator_id,canonical_promotion_status,claim_type,source_id,domain,retrieved_at_utc,bps_last_update,bps_var_id,bps_var_label,bps_var_unit,bps_var_decimal,bps_var_definition,bps_var_note,bps_subject,bps_th_id,bps_th_label,bps_turth_id,bps_turth_label,source_geography_dimension,source_geography_id,source_geography_label,canonical_geography_id,geography_mapping_status,selected_vervar_id,selected_vervar_label,selected_turvar_id,selected_turvar_label,raw_value,denominator_raw_value,transform,source_key,denominator_source_key,source_snapshot,source_snapshot_sha256
bpsexp_d89ea7ac871e1284d531bd44,inequality_gini,gini_ratio,canonical_ready_province_only,observed,bps_webapi,1300,2026-08-15T16:51:45+00:00,2026-02-28 01:15:11,83,Gini Ratio Menurut Kabupaten/Kota di Sumatera Barat,,3,,"Tahun 1996,1999, 2022, 2025 Susenas dilaksanakan dalam 3 (tiga) tahunan dan datanya tersedia untuk Sumatera Barat.
Mulai Tahun 2007 telah dilakukan setiap tahun dan tersedia data Kabupaten/Kota. <br/> Sumber: BPS, Survei Sosial Ekonomi Nasional",Kemiskinan dan Ketimpangan,124,2024,0,Tahun,vervar,1373,Kota Sawahlunto,idn.13.1373,qualified_current_code,1373,Kota Sawahlunto,0,Tidak ada,0.299,,identity,13738301240,,var-83-2024.json,4d174be861844b9d396f90bc321ad8d6e5623cb7a81b0bac9c0a91381e106e95
bpsexp_d945458d34d94f333299d76c,inequality_gini,gini_ratio,canonical_ready_province_only,observed,bps_webapi,1300,2026-08-15T16:51:45+00:00,2026-02-28 01:15:11,83,Gini Ratio Menurut Kabupaten/Kota di Sumatera Barat,,3,,"Tahun 1996,1999, 2022, 2025 Susenas dilaksanakan dalam 3 (tiga) tahunan dan datanya tersedia untuk Sumatera Barat.
Mulai Tahun 2007 telah dilakukan setiap tahun dan tersedia data Kabupaten/Kota. <br/> Sumber: BPS, Survei Sosial Ekonomi Nasional",Kemiskinan dan Ketimpangan,118,2018,0,Tahun,vervar,1307,Kab.Agam,idn.13.1307,qualified_current_code,1307,Kab.Agam,0,Tidak ada,0.257,,identity,13078301180,,var-83-2018.json,783e2be3cc4be7cbd9235895834a0ceab5401f3aebda402a0248e6085cb204dd
bpsexp_dd4b1ff43d1ef54701347972,inequality_gini,gini_ratio,canonical_ready_province_only,observed,bps_webapi,1300,2026-08-15T16:51:45+00:00,2026-02-28 01:15:11,83,Gini Ratio Menurut Kabupaten/Kota di Sumatera Barat,,3,,"Tahun 1996,1999, 2022, 2025 Susenas dilaksanakan dalam 3 (tiga) tahunan dan datanya tersedia untuk Sumatera Barat.
Mulai Tahun 2007 telah dilakukan setiap tahun dan tersedia data Kabupaten/Kota. <br/> Sumber: BPS, Survei Sosial Ekonomi Nasional",Kemiskinan dan Ketimpangan,125,2025,0,Tahun,vervar,1371,Kota Padang,idn.13.1371,qualified_current_code,1371,Kota Padang,0,Tidak ada,0.348,,identity,13718301250,,var-83-2025.json,3b8e6ef917e238726223a38d0e7c040bdbc6ddaaa3110bffd08502b0f2da58cd
bpsexp_de067e9d2eff6e01abc8cfc9,inequality_gini,gini_ratio,canonical_ready_province_only,observed,bps_webapi,1300,2026-08-15T16:51:45+00:00,2026-02-28 01:15:11,83,Gini Ratio Menurut Kabupaten/Kota di Sumatera Barat,,3,,"Tahun 1996,1999, 2022, 2025 Susenas dilaksanakan dalam 3 (tiga) tahunan dan datanya tersedia untuk Sumatera Barat.
Mulai Tahun 2007 telah dilakukan setiap tahun dan tersedia data Kabupaten/Kota. <br/> Sumber: BPS, Survei Sosial Ekonomi Nasional",Kemiskinan dan Ketimpangan,123,2023,0,Tahun,vervar,1310,Kab.Solok Selatan,idn.13.1310,qualified_current_code,1310,Kab.Solok Selatan,0,Tidak ada,0.271,,identity,13108301230,,var-83-2023.json,851bacb2cf1763efa338f2a2bd875dbaa07e6a4906c374000b1d1870c3e6e757
bpsexp_dfb7854eb114430d07dd650a,inequality_gini,gini_ratio,canonical_ready_province_only,observed,bps_webapi,1300,2026-08-15T16:51:45+00:00,2026-02-28 01:15:11,83,Gini Ratio Menurut Kabupaten/Kota di Sumatera Barat,,3,,"Tahun 1996,1999, 2022, 2025 Susenas dilaksanakan dalam 3 (tiga) tahunan dan datanya tersedia untuk Sumatera Barat.
Mulai Tahun 2007 telah dilakukan setiap tahun dan tersedia data Kabupaten/Kota. <br/> Sumber: BPS, Survei Sosial Ekonomi Nasional",Kemiskinan dan Ketimpangan,122,2022,0,Tahun,vervar,1303,Kab.Solok,idn.13.1303,qualified_current_code,1303,Kab.Solok,0,Tidak ada,0.243,,identity,13038301220,,var-83-2022.json,f9d090d628c4f62778543e48cc5d4ac2a9848e5fc8e21e2ecaeea5ec0cc0e565
bpsexp_dfbf87793f9d2d354bbdaa6f,inequality_gini,gini_ratio,canonical_ready_province_only,observed,bps_webapi,1300,2026-08-15T16:51:45+00:00,2026-02-28 01:15:11,83,Gini Ratio Menurut Kabupaten/Kota di Sumatera Barat,,3,,"Tahun 1996,1999, 2022, 2025 Susenas dilaksanakan dalam 3 (tiga) tahunan dan datanya tersedia untuk Sumatera Barat.
Mulai Tahun 2007 telah dilakukan setiap tahun dan tersedia data Kabupaten/Kota. <br/> Sumber: BPS, Survei Sosial Ekonomi Nasional",Kemiskinan dan Ketimpangan,118,2018,0,Tahun,vervar,1302,Kab.Pesisir Selatan,idn.13.1302,qualified_current_code,1302,Kab.Pesisir Selatan,0,Tidak ada,0.255,,identity,13028301180,,var-83-2018.json,783e2be3cc4be7cbd9235895834a0ceab5401f3aebda402a0248e6085cb204dd
bpsexp_e15778ff5357caf4607f2fc7,inequality_gini,gini_ratio,canonical_ready_province_only,observed,bps_webapi,1300,2026-08-15T16:51:45+00:00,2026-02-28 01:15:11,83,Gini Ratio Menurut Kabupaten/Kota di Sumatera Barat,,3,,"Tahun 1996,1999, 2022, 2025 Susenas dilaksanakan dalam 3 (tiga) tahunan dan datanya tersedia untuk Sumatera Barat.
Mulai Tahun 2007 telah dilakukan setiap tahun dan tersedia data Kabupaten/Kota. <br/> Sumber: BPS, Survei Sosial Ekonomi Nasional",Kemiskinan dan Ketimpangan,119,2019,0,Tahun,vervar,1307,Kab.Agam,idn.13.1307,qualified_current_code,1307,Kab.Agam,0,Tidak ada,0.251,,identity,13078301190,,var-83-2019.json,c9b021a2d7f7632bd6ae8f52cf51e818a5cf9d4669318e0dd6cd04ccbd0665d0
bpsexp_e27fc6212124660a66e5dde5,inequality_gini,gini_ratio,canonical_ready_province_only,observed,bps_webapi,1300,2026-08-15T16:51:45+00:00,2026-02-28 01:15:11,83,Gini Ratio Menurut Kabupaten/Kota di Sumatera Barat,,3,,"Tahun 1996,1999, 2022, 2025 Susenas dilaksanakan dalam 3 (tiga) tahunan dan datanya tersedia untuk Sumatera Barat.
Mulai Tahun 2007 telah dilakukan setiap tahun dan tersedia data Kabupaten/Kota. <br/> Sumber: BPS, Survei Sosial Ekonomi Nasional",Kemiskinan dan Ketimpangan,121,2021,0,Tahun,vervar,1373,Kota Sawahlunto,idn.13.1373,qualified_current_code,1373,Kota Sawahlunto,0,Tidak ada,0.295,,identity,13738301210,,var-83-2021.json,17a5f03dfc16e7d6f3d315289a996211817c9e4886cb2a23dad76ae4be96d450
bpsexp_e4acf204e487fbd91c7069c6,inequality_gini,gini_ratio,canonical_ready_province_only,observed,bps_webapi,1300,2026-08-15T16:51:45+00:00,2026-02-28 01:15:11,83,Gini Ratio Menurut Kabupaten/Kota di Sumatera Barat,,3,,"Tahun 1996,1999, 2022, 2025 Susenas dilaksanakan dalam 3 (tiga) tahunan dan datanya tersedia untuk Sumatera Barat.
Mulai Tahun 2007 telah dilakukan setiap tahun dan tersedia data Kabupaten/Kota. <br/> Sumber: BPS, Survei Sosial Ekonomi Nasional",Kemiskinan dan Ketimpangan,123,2023,0,Tahun,vervar,1306,Kab.Padang Pariaman,idn.13.1306,qualified_current_code,1306,Kab.Padang Pariaman,0,Tidak ada,0.257,,identity,13068301230,,var-83-2023.json,851bacb2cf1763efa338f2a2bd875dbaa07e6a4906c374000b1d1870c3e6e757
bpsexp_e63c4c5c7e10874e108d4d61,inequality_gini,gini_ratio,canonical_ready_province_only,observed,bps_webapi,1300,2026-08-15T16:51:45+00:00,2026-02-28 01:15:11,83,Gini Ratio Menurut Kabupaten/Kota di Sumatera Barat,,3,,"Tahun 1996,1999, 2022, 2025 Susenas dilaksanakan dalam 3 (tiga) tahunan dan datanya tersedia untuk Sumatera Barat.
Mulai Tahun 2007 telah dilakukan setiap tahun dan tersedia data Kabupaten/Kota. <br/> Sumber: BPS, Survei Sosial Ekonomi Nasional",Kemiskinan dan Ketimpangan,125,2025,0,Tahun,vervar,1376,Kota Payakumbuh,idn.13.1376,qualified_current_code,1376,Kota Payakumbuh,0,Tidak ada,0.271,,identity,13768301250,,var-83-2025.json,3b8e6ef917e238726223a38d0e7c040bdbc6ddaaa3110bffd08502b0f2da58cd
bpsexp_e8d1c406c6d456a4cbf93fa0,inequality_gini,gini_ratio,canonical_ready_province_only,observed,bps_webapi,1300,2026-08-15T16:51:45+00:00,2026-02-28 01:15:11,83,Gini Ratio Menurut Kabupaten/Kota di Sumatera Barat,,3,,"Tahun 1996,1999, 2022, 2025 Susenas dilaksanakan dalam 3 (tiga) tahunan dan datanya tersedia untuk Sumatera Barat.
Mulai Tahun 2007 telah dilakukan setiap tahun dan tersedia data Kabupaten/Kota. <br/> Sumber: BPS, Survei Sosial Ekonomi Nasional",Kemiskinan dan Ketimpangan,122,2022,0,Tahun,vervar,1302,Kab.Pesisir Selatan,idn.13.1302,qualified_current_code,1302,Kab.Pesisir Selatan,0,Tidak ada,0.246,,identity,13028301220,,var-83-2022.json,f9d090d628c4f62778543e48cc5d4ac2a9848e5fc8e21e2ecaeea5ec0cc0e565
bpsexp_e9511c8b383a8c1fe4dd725c,inequality_gini,gini_ratio,canonical_ready_province_only,observed,bps_webapi,1300,2026-08-15T16:51:45+00:00,2026-02-28 01:15:11,83,Gini Ratio Menurut Kabupaten/Kota di Sumatera Barat,,3,,"Tahun 1996,1999, 2022, 2025 Susenas dilaksanakan dalam 3 (tiga) tahunan dan datanya tersedia untuk Sumatera Barat.
Mulai Tahun 2007 telah dilakukan setiap tahun dan tersedia data Kabupaten/Kota. <br/> Sumber: BPS, Survei Sosial Ekonomi Nasional",Kemiskinan dan Ketimpangan,120,2020,0,Tahun,vervar,1301,Kab.Kep.Mentawai,idn.13.1301,qualified_current_code,1301,Kab.Kep.Mentawai,0,Tidak ada,0.273,,identity,13018301200,,var-83-2020.json,4f257ccd587771d8c5d9229f7514402734ff45250af010879e09a7011480aa84
bpsexp_eb65c4f24c1e02950af1e094,inequality_gini,gini_ratio,canonical_ready_province_only,observed,bps_webapi,1300,2026-08-15T16:51:45+00:00,2026-02-28 01:15:11,83,Gini Ratio Menurut Kabupaten/Kota di Sumatera Barat,,3,,"Tahun 1996,1999, 2022, 2025 Susenas dilaksanakan dalam 3 (tiga) tahunan dan datanya tersedia untuk Sumatera Barat.
Mulai Tahun 2007 telah dilakukan setiap tahun dan tersedia data Kabupaten/Kota. <br/> Sumber: BPS, Survei Sosial Ekonomi Nasional",Kemiskinan dan Ketimpangan,123,2023,0,Tahun,vervar,1374,Kota Padang Panjang,idn.13.1374,qualified_current_code,1374,Kota Padang Panjang,0,Tidak ada,0.273,,identity,13748301230,,var-83-2023.json,851bacb2cf1763efa338f2a2bd875dbaa07e6a4906c374000b1d1870c3e6e757
bpsexp_ed926732c306230d3bfe2d0b,inequality_gini,gini_ratio,canonical_ready_province_only,observed,bps_webapi,1300,2026-08-15T16:51:45+00:00,2026-02-28 01:15:11,83,Gini Ratio Menurut Kabupaten/Kota di Sumatera Barat,,3,,"Tahun 1996,1999, 2022, 2025 Susenas dilaksanakan dalam 3 (tiga) tahunan dan datanya tersedia untuk Sumatera Barat.
Mulai Tahun 2007 telah dilakukan setiap tahun dan tersedia data Kabupaten/Kota. <br/> Sumber: BPS, Survei Sosial Ekonomi Nasional",Kemiskinan dan Ketimpangan,120,2020,0,Tahun,vervar,1311,Kab.Dharmasraya,idn.13.1311,qualified_current_code,1311,Kab.Dharmasraya,0,Tidak ada,0.28,,identity,13118301200,,var-83-2020.json,4f257ccd587771d8c5d9229f7514402734ff45250af010879e09a7011480aa84
bpsexp_ee6f97eb14ed617e2a7e2b32,inequality_gini,gini_ratio,canonical_ready_province_only,observed,bps_webapi,1300,2026-08-15T16:51:45+00:00,2026-02-28 01:15:11,83,Gini Ratio Menurut Kabupaten/Kota di Sumatera Barat,,3,,"Tahun 1996,1999, 2022, 2025 Susenas dilaksanakan dalam 3 (tiga) tahunan dan datanya tersedia untuk Sumatera Barat.
Mulai Tahun 2007 telah dilakukan setiap tahun dan tersedia data Kabupaten/Kota. <br/> Sumber: BPS, Survei Sosial Ekonomi Nasional",Kemiskinan dan Ketimpangan,124,2024,0,Tahun,vervar,1377,Kota Pariaman,idn.13.1377,qualified_current_code,1377,Kota Pariaman,0,Tidak ada,0.281,,identity,13778301240,,var-83-2024.json,4d174be861844b9d396f90bc321ad8d6e5623cb7a81b0bac9c0a91381e106e95
bpsexp_f09f05f5145789bb0516175a,inequality_gini,gini_ratio,canonical_ready_province_only,observed,bps_webapi,1300,2026-08-15T16:51:45+00:00,2026-02-28 01:15:11,83,Gini Ratio Menurut Kabupaten/Kota di Sumatera Barat,,3,,"Tahun 1996,1999, 2022, 2025 Susenas dilaksanakan dalam 3 (tiga) tahunan dan datanya tersedia untuk Sumatera Barat.
Mulai Tahun 2007 telah dilakukan setiap tahun dan tersedia data Kabupaten/Kota. <br/> Sumber: BPS, Survei Sosial Ekonomi Nasional",Kemiskinan dan Ketimpangan,125,2025,0,Tahun,vervar,1372,Kota Solok,idn.13.1372,qualified_current_code,1372,Kota Solok,0,Tidak ada,0.302,,identity,13728301250,,var-83-2025.json,3b8e6ef917e238726223a38d0e7c040bdbc6ddaaa3110bffd08502b0f2da58cd
bpsexp_f1a31c14ed985b5c2bb5ba67,inequality_gini,gini_ratio,canonical_ready_province_only,observed,bps_webapi,1300,2026-08-15T16:51:45+00:00,2026-02-28 01:15:11,83,Gini Ratio Menurut Kabupaten/Kota di Sumatera Barat,,3,,"Tahun 1996,1999, 2022, 2025 Susenas dilaksanakan dalam 3 (tiga) tahunan dan datanya tersedia untuk Sumatera Barat.
Mulai Tahun 2007 telah dilakukan setiap tahun dan tersedia data Kabupaten/Kota. <br/> Sumber: BPS, Survei Sosial Ekonomi Nasional",Kemiskinan dan Ketimpangan,118,2018,0,Tahun,vervar,1304,Kab.Sijunjung,idn.13.1304,qualified_current_code,1304,Kab.Sijunjung,0,Tidak ada,0.3,,identity,13048301180,,var-83-2018.json,783e2be3cc4be7cbd9235895834a0ceab5401f3aebda402a0248e6085cb204dd
bpsexp_f229a5542dfb828742c4043c,inequality_gini,gini_ratio,canonical_ready_province_only,observed,bps_webapi,1300,2026-08-15T16:51:45+00:00,2026-02-28 01:15:11,83,Gini Ratio Menurut Kabupaten/Kota di Sumatera Barat,,3,,"Tahun 1996,1999, 2022, 2025 Susenas dilaksanakan dalam 3 (tiga) tahunan dan datanya tersedia untuk Sumatera Barat.
Mulai Tahun 2007 telah dilakukan setiap tahun dan tersedia data Kabupaten/Kota. <br/> Sumber: BPS, Survei Sosial Ekonomi Nasional",Kemiskinan dan Ketimpangan,125,2025,0,Tahun,vervar,1309,Kab.Pasaman,idn.13.1309,qualified_current_code,1309,Kab.Pasaman,0,Tidak ada,0.207,,identity,13098301250,,var-83-2025.json,3b8e6ef917e238726223a38d0e7c040bdbc6ddaaa3110bffd08502b0f2da58cd
bpsexp_f3bd0a277cd2dcf63dfefa1d,inequality_gini,gini_ratio,canonical_ready_province_only,observed,bps_webapi,1300,2026-08-15T16:51:45+00:00,2026-02-28 01:15:11,83,Gini Ratio Menurut Kabupaten/Kota di Sumatera Barat,,3,,"Tahun 1996,1999, 2022, 2025 Susenas dilaksanakan dalam 3 (tiga) tahunan dan datanya tersedia untuk Sumatera Barat.
Mulai Tahun 2007 telah dilakukan setiap tahun dan tersedia data Kabupaten/Kota. <br/> Sumber: BPS, Survei Sosial Ekonomi Nasional",Kemiskinan dan Ketimpangan,123,2023,0,Tahun,vervar,1301,Kab.Kep.Mentawai,idn.13.1301,qualified_current_code,1301,Kab.Kep.Mentawai,0,Tidak ada,0.259,,identity,13018301230,,var-83-2023.json,851bacb2cf1763efa338f2a2bd875dbaa07e6a4906c374000b1d1870c3e6e757
bpsexp_f41c78d2a2c2942a49fd9cb9,inequality_gini,gini_ratio,canonical_ready_province_only,observed,bps_webapi,1300,2026-08-15T16:51:45+00:00,2026-02-28 01:15:11,83,Gini Ratio Menurut Kabupaten/Kota di Sumatera Barat,,3,,"Tahun 1996,1999, 2022, 2025 Susenas dilaksanakan dalam 3 (tiga) tahunan dan datanya tersedia untuk Sumatera Barat.
Mulai Tahun 2007 telah dilakukan setiap tahun dan tersedia data Kabupaten/Kota. <br/> Sumber: BPS, Survei Sosial Ekonomi Nasional",Kemiskinan dan Ketimpangan,124,2024,0,Tahun,vervar,1301,Kab.Kep.Mentawai,idn.13.1301,qualified_current_code,1301,Kab.Kep.Mentawai,0,Tidak ada,0.267,,identity,13018301240,,var-83-2024.json,4d174be861844b9d396f90bc321ad8d6e5623cb7a81b0bac9c0a91381e106e95
bpsexp_f4aa6e55b3df36083062ce96,inequality_gini,gini_ratio,canonical_ready_province_only,observed,bps_webapi,1300,2026-08-15T16:51:45+00:00,2026-02-28 01:15:11,83,Gini Ratio Menurut Kabupaten/Kota di Sumatera Barat,,3,,"Tahun 1996,1999, 2022, 2025 Susenas dilaksanakan dalam 3 (tiga) tahunan dan datanya tersedia untuk Sumatera Barat.
Mulai Tahun 2007 telah dilakukan setiap tahun dan tersedia data Kabupaten/Kota. <br/> Sumber: BPS, Survei Sosial Ekonomi Nasional",Kemiskinan dan Ketimpangan,121,2021,0,Tahun,vervar,1312,Kab.Pasaman Barat,idn.13.1312,qualified_current_code,1312,Kab.Pasaman Barat,0,Tidak ada,0.261,,identity,13128301210,,var-83-2021.json,17a5f03dfc16e7d6f3d315289a996211817c9e4886cb2a23dad76ae4be96d450
bpsexp_f6fda80013336d092928c413,inequality_gini,gini_ratio,canonical_ready_province_only,observed,bps_webapi,1300,2026-08-15T16:51:45+00:00,2026-02-28 01:15:11,83,Gini Ratio Menurut Kabupaten/Kota di Sumatera Barat,,3,,"Tahun 1996,1999, 2022, 2025 Susenas dilaksanakan dalam 3 (tiga) tahunan dan datanya tersedia untuk Sumatera Barat.
Mulai Tahun 2007 telah dilakukan setiap tahun dan tersedia data Kabupaten/Kota. <br/> Sumber: BPS, Survei Sosial Ekonomi Nasional",Kemiskinan dan Ketimpangan,119,2019,0,Tahun,vervar,1301,Kab.Kep.Mentawai,idn.13.1301,qualified_current_code,1301,Kab.Kep.Mentawai,0,Tidak ada,0.336,,identity,13018301190,,var-83-2019.json,c9b021a2d7f7632bd6ae8f52cf51e818a5cf9d4669318e0dd6cd04ccbd0665d0
bpsexp_f97b403091aaf6627c627406,inequality_gini,gini_ratio,canonical_ready_province_only,observed,bps_webapi,1300,2026-08-15T16:51:45+00:00,2026-02-28 01:15:11,83,Gini Ratio Menurut Kabupaten/Kota di Sumatera Barat,,3,,"Tahun 1996,1999, 2022, 2025 Susenas dilaksanakan dalam 3 (tiga) tahunan dan datanya tersedia untuk Sumatera Barat.
Mulai Tahun 2007 telah dilakukan setiap tahun dan tersedia data Kabupaten/Kota. <br/> Sumber: BPS, Survei Sosial Ekonomi Nasional",Kemiskinan dan Ketimpangan,120,2020,0,Tahun,vervar,1310,Kab.Solok Selatan,idn.13.1310,qualified_current_code,1310,Kab.Solok Selatan,0,Tidak ada,0.307,,identity,13108301200,,var-83-2020.json,4f257ccd587771d8c5d9229f7514402734ff45250af010879e09a7011480aa84
bpsexp_f9970471d894ca07eaa5e407,inequality_gini,gini_ratio,canonical_ready_province_only,observed,bps_webapi,1300,2026-08-15T16:51:45+00:00,2026-02-28 01:15:11,83,Gini Ratio Menurut Kabupaten/Kota di Sumatera Barat,,3,,"Tahun 1996,1999, 2022, 2025 Susenas dilaksanakan dalam 3 (tiga) tahunan dan datanya tersedia untuk Sumatera Barat.
Mulai Tahun 2007 telah dilakukan setiap tahun dan tersedia data Kabupaten/Kota. <br/> Sumber: BPS, Survei Sosial Ekonomi Nasional",Kemiskinan dan Ketimpangan,118,2018,0,Tahun,vervar,1373,Kota Sawahlunto,idn.13.1373,qualified_current_code,1373,Kota Sawahlunto,0,Tidak ada,0.31,,identity,13738301180,,var-83-2018.json,783e2be3cc4be7cbd9235895834a0ceab5401f3aebda402a0248e6085cb204dd
bpsexp_fab8b27868dd9016af80de16,inequality_gini,gini_ratio,canonical_ready_province_only,observed,bps_webapi,1300,2026-08-15T16:51:45+00:00,2026-02-28 01:15:11,83,Gini Ratio Menurut Kabupaten/Kota di Sumatera Barat,,3,,"Tahun 1996,1999, 2022, 2025 Susenas dilaksanakan dalam 3 (tiga) tahunan dan datanya tersedia untuk Sumatera Barat.
Mulai Tahun 2007 telah dilakukan setiap tahun dan tersedia data Kabupaten/Kota. <br/> Sumber: BPS, Survei Sosial Ekonomi Nasional",Kemiskinan dan Ketimpangan,118,2018,0,Tahun,vervar,1372,Kota Solok,idn.13.1372,qualified_current_code,1372,Kota Solok,0,Tidak ada,0.296,,identity,13728301180,,var-83-2018.json,783e2be3cc4be7cbd9235895834a0ceab5401f3aebda402a0248e6085cb204dd
