geography_id,geography_name,year,event_time,real_grdp_constant_2000_million_rupiah,log_real_grdp,area_mean_pga_pct_g,z_area_mean_pga_pct_g,area_median_pga_pct_g,area_p90_pga_pct_g,area_max_pga_pct_g,area_mean_mmi,z_area_median_pga_pct_g,z_area_p90_pga_pct_g,z_area_max_pga_pct_g,z_area_mean_mmi,source_block,source_table,source_pdf_page,revision_status,source_internal_consistency_status,source_anomaly_resolution_status,source_anomaly_resolution_source
idn.13.1302,Pesisir Selatan,2006,-3,1710569.67,14.352337013350795,15.037199999999999,-1.114490618780992,11.83,28.022000000000002,48.44,6.229378531073446,-1.3333954198805413,-0.5071437202689344,0.9689211105288967,-1.2181829538263511,preperiod_table22,22,97,unspecified,preperiod_level_source_qualified,not_applicable,
idn.13.1302,Pesisir Selatan,2007,-2,1801336.27,14.404039319666659,15.037199999999999,-1.114490618780992,11.83,28.022000000000002,48.44,6.229378531073446,-1.3333954198805413,-0.5071437202689344,0.9689211105288967,-1.2181829538263511,preperiod_table22,22,97,unspecified,preperiod_level_source_qualified,not_applicable,
idn.13.1302,Pesisir Selatan,2008,-1,1899032.79,14.456855256627973,15.037199999999999,-1.114490618780992,11.83,28.022000000000002,48.44,6.229378531073446,-1.3333954198805413,-0.5071437202689344,0.9689211105288967,-1.2181829538263511,preperiod_table22,22,97,revised,preperiod_level_source_qualified,not_applicable,
idn.13.1302,Pesisir Selatan,2009,0,2002248.56,14.50978138699476,15.037199999999999,-1.114490618780992,11.83,28.022000000000002,48.44,6.229378531073446,-1.3333954198805413,-0.5071437202689344,0.9689211105288967,-1.2181829538263511,postperiod_table13_1_2,13.1.2,413,unspecified,overlap_reconciled_growth_crosscheck_not_applied,not_applicable,
idn.13.1302,Pesisir Selatan,2010,1,2108066.19,14.561281587581178,15.037199999999999,-1.114490618780992,11.83,28.022000000000002,48.44,6.229378531073446,-1.3333954198805413,-0.5071437202689344,0.9689211105288967,-1.2181829538263511,postperiod_table13_1_2,13.1.2,413,unspecified,postperiod_level_growth_crosscheck_passed,not_applicable,
idn.13.1302,Pesisir Selatan,2011,2,2223619.3,14.61464674164242,15.037199999999999,-1.114490618780992,11.83,28.022000000000002,48.44,6.229378531073446,-1.3333954198805413,-0.5071437202689344,0.9689211105288967,-1.2181829538263511,postperiod_table13_1_2,13.1.2,413,unspecified,postperiod_level_growth_crosscheck_passed,not_applicable,
idn.13.1302,Pesisir Selatan,2012,3,2349536.32,14.66972855601374,15.037199999999999,-1.114490618780992,11.83,28.022000000000002,48.44,6.229378531073446,-1.3333954198805413,-0.5071437202689344,0.9689211105288967,-1.2181829538263511,postperiod_table13_1_2,13.1.2,413,revised,postperiod_level_growth_crosscheck_passed,not_applicable,
idn.13.1302,Pesisir Selatan,2013,4,2487507.61,14.726791807306688,15.037199999999999,-1.114490618780992,11.83,28.022000000000002,48.44,6.229378531073446,-1.3333954198805413,-0.5071437202689344,0.9689211105288967,-1.2181829538263511,postperiod_table13_1_2,13.1.2,413,preliminary,postperiod_level_growth_crosscheck_passed,not_applicable,
idn.13.1303,Solok,2005,-4,1608661.41,14.29091296877713,21.476024785510013,-0.5476722443392816,21.1,30.704000000000004,41.73,6.772259294566254,-0.5397790126707421,-0.2613286525686681,0.36220326975616113,-0.2701729209670642,preperiod_table22,22,97,unspecified,preperiod_level_source_qualified,not_applicable,
idn.13.1303,Solok,2006,-3,1705496.5,14.349366828654622,21.476024785510013,-0.5476722443392816,21.1,30.704000000000004,41.73,6.772259294566254,-0.5397790126707421,-0.2613286525686681,0.36220326975616113,-0.2701729209670642,preperiod_table22,22,97,unspecified,preperiod_level_source_qualified,not_applicable,
