panel_observation_id,indicator_id,geography_id,geography_name,bps_province_code,year,reference_period,value_numeric,unit,claim_type,source_series_id,panel_provenance_id,comparability_regime,methodology_version,price_basis,notes
m5obs_69b3c40512e0fcca02121e47,unemployment_rate,idn.61,Kalimantan Barat,61,2025,Agustus,4.82,percent,observed,m5_unemployment_august,m5prov_6520459329cad74d272fe92e,bps_current_38_province_2024plus,sakernas_unemployment_august_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:190:Agustus; source universe=Labor force under the official Sakernas open-unemployment definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_517d82d35b450087fd573c6b,gini_ratio,idn.62,Kalimantan Tengah,62,2025,Maret,0.292,index,observed,m5_gini_march,m5prov_9325ac10d2e17606bcf2fdfb,bps_current_38_province_2024plus,susenas_gini_march_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:191:Perkotaan+Perdesaan|turtahun:61:Semester 1 (Maret); source universe=Population represented by the Susenas expenditure-welfare aggregate; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_7f4786dc08334b1f6f2a940a,neet_rate,idn.62,Kalimantan Tengah,62,2025,source_annual_period,21.72,percent,observed,m5_neet_source_period,m5prov_e5925e2ab2cd9425b9e6ea8a,bps_current_38_province_2024plus,sakernas_neet_15_24_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:0:Tahun; source universe=People age 15 to 24 not in employment education or training under the BPS Sakernas definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_23943e15611b238bdb8fc457,poverty_rate,idn.62,Kalimantan Tengah,62,2025,Maret,5.19,percent,observed,m5_poverty_march,m5prov_c4a68e4cd387608533c7030a,bps_current_38_province_2024plus,susenas_poverty_march_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:434:Jumlah|turtahun:61:Semester 1 (Maret); source universe=Population under the official BPS poverty-line methodology; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_1dd4e1175c789f3404661bdc,real_grdp_per_capita,idn.62,Kalimantan Tengah,62,2025,Tahun,43.71851,million_rupiah_per_person_constant_2010,derived,m5_real_grdp_pc_adhk2010,m5prov_5eb61e46b3ff5ef90cc17fa4,bps_current_38_province_2024plus,bps_grdp_per_capita_series2010_adhk,constant_2010_prices,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:531:Harga Konstan 2010|turtahun:0:Tahun; source universe=Resident population denominator embedded in the official BPS per-capita statistic; transform=divide_1000; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_69713c014f4cd6fc32d72dc3,underemployment_rate,idn.62,Kalimantan Tengah,62,2025,source_annual_period,5.97,percent,observed,m5_underemployment_source_period,m5prov_cd9b7ab9b641726502141282,bps_current_38_province_2024plus,sakernas_underemployment_source_period_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:0:Tahun; source universe=Employed population meeting the BPS underemployment definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_11ac421836dec7cc17e94e6a,unemployment_rate,idn.62,Kalimantan Tengah,62,2025,Agustus,3.97,percent,observed,m5_unemployment_august,m5prov_6520459329cad74d272fe92e,bps_current_38_province_2024plus,sakernas_unemployment_august_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:190:Agustus; source universe=Labor force under the official Sakernas open-unemployment definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_39602d2a8b7f63f1b0039f8f,gini_ratio,idn.63,Kalimantan Selatan,63,2025,Maret,0.287,index,observed,m5_gini_march,m5prov_9325ac10d2e17606bcf2fdfb,bps_current_38_province_2024plus,susenas_gini_march_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:191:Perkotaan+Perdesaan|turtahun:61:Semester 1 (Maret); source universe=Population represented by the Susenas expenditure-welfare aggregate; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_74fe6fc0a24dbafa47b99a42,neet_rate,idn.63,Kalimantan Selatan,63,2025,source_annual_period,18.59,percent,observed,m5_neet_source_period,m5prov_e5925e2ab2cd9425b9e6ea8a,bps_current_38_province_2024plus,sakernas_neet_15_24_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:0:Tahun; source universe=People age 15 to 24 not in employment education or training under the BPS Sakernas definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_3d1fd3c7d644b94ca61681de,poverty_rate,idn.63,Kalimantan Selatan,63,2025,Maret,3.84,percent,observed,m5_poverty_march,m5prov_c4a68e4cd387608533c7030a,bps_current_38_province_2024plus,susenas_poverty_march_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:434:Jumlah|turtahun:61:Semester 1 (Maret); source universe=Population under the official BPS poverty-line methodology; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_d0b2787049e373245f640cb9,real_grdp_per_capita,idn.63,Kalimantan Selatan,63,2025,Tahun,38.15538,million_rupiah_per_person_constant_2010,derived,m5_real_grdp_pc_adhk2010,m5prov_5eb61e46b3ff5ef90cc17fa4,bps_current_38_province_2024plus,bps_grdp_per_capita_series2010_adhk,constant_2010_prices,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:531:Harga Konstan 2010|turtahun:0:Tahun; source universe=Resident population denominator embedded in the official BPS per-capita statistic; transform=divide_1000; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_58f69828d77a0d9993eab57d,underemployment_rate,idn.63,Kalimantan Selatan,63,2025,source_annual_period,7.39,percent,observed,m5_underemployment_source_period,m5prov_cd9b7ab9b641726502141282,bps_current_38_province_2024plus,sakernas_underemployment_source_period_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:0:Tahun; source universe=Employed population meeting the BPS underemployment definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_4a45a14b2721726990963062,unemployment_rate,idn.63,Kalimantan Selatan,63,2025,Agustus,4.16,percent,observed,m5_unemployment_august,m5prov_6520459329cad74d272fe92e,bps_current_38_province_2024plus,sakernas_unemployment_august_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:190:Agustus; source universe=Labor force under the official Sakernas open-unemployment definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_1f556bf8375084ab00f4f311,gini_ratio,idn.64,Kalimantan Timur,64,2025,Maret,0.312,index,observed,m5_gini_march,m5prov_9325ac10d2e17606bcf2fdfb,bps_current_38_province_2024plus,susenas_gini_march_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:191:Perkotaan+Perdesaan|turtahun:61:Semester 1 (Maret); source universe=Population represented by the Susenas expenditure-welfare aggregate; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_b9d001c041780e2ae7d1ff35,neet_rate,idn.64,Kalimantan Timur,64,2025,source_annual_period,18.29,percent,observed,m5_neet_source_period,m5prov_e5925e2ab2cd9425b9e6ea8a,bps_current_38_province_2024plus,sakernas_neet_15_24_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:0:Tahun; source universe=People age 15 to 24 not in employment education or training under the BPS Sakernas definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_da7a6f20122df825d005c325,poverty_rate,idn.64,Kalimantan Timur,64,2025,Maret,5.17,percent,observed,m5_poverty_march,m5prov_c4a68e4cd387608533c7030a,bps_current_38_province_2024plus,susenas_poverty_march_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:434:Jumlah|turtahun:61:Semester 1 (Maret); source universe=Population under the official BPS poverty-line methodology; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_50b07a20805e6ac5ee740b5f,real_grdp_per_capita,idn.64,Kalimantan Timur,64,2025,Tahun,139.81182,million_rupiah_per_person_constant_2010,derived,m5_real_grdp_pc_adhk2010,m5prov_5eb61e46b3ff5ef90cc17fa4,bps_current_38_province_2024plus,bps_grdp_per_capita_series2010_adhk,constant_2010_prices,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:531:Harga Konstan 2010|turtahun:0:Tahun; source universe=Resident population denominator embedded in the official BPS per-capita statistic; transform=divide_1000; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_fad4fcdb27acb0bc4f132209,underemployment_rate,idn.64,Kalimantan Timur,64,2025,source_annual_period,5.66,percent,observed,m5_underemployment_source_period,m5prov_cd9b7ab9b641726502141282,bps_current_38_province_2024plus,sakernas_underemployment_source_period_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:0:Tahun; source universe=Employed population meeting the BPS underemployment definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_bb800c9cb5fc3ebc441f7352,unemployment_rate,idn.64,Kalimantan Timur,64,2025,Agustus,5.18,percent,observed,m5_unemployment_august,m5prov_6520459329cad74d272fe92e,bps_current_38_province_2024plus,sakernas_unemployment_august_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:190:Agustus; source universe=Labor force under the official Sakernas open-unemployment definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_082d1bc7cee072ea451e3d1e,gini_ratio,idn.65,Kalimantan Utara,65,2025,Maret,0.261,index,observed,m5_gini_march,m5prov_9325ac10d2e17606bcf2fdfb,bps_current_38_province_2024plus,susenas_gini_march_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:191:Perkotaan+Perdesaan|turtahun:61:Semester 1 (Maret); source universe=Population represented by the Susenas expenditure-welfare aggregate; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_2d3df1318d140634f593b3f4,neet_rate,idn.65,Kalimantan Utara,65,2025,source_annual_period,18.88,percent,observed,m5_neet_source_period,m5prov_e5925e2ab2cd9425b9e6ea8a,bps_current_38_province_2024plus,sakernas_neet_15_24_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:0:Tahun; source universe=People age 15 to 24 not in employment education or training under the BPS Sakernas definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_5fd57d71a698546939b43394,poverty_rate,idn.65,Kalimantan Utara,65,2025,Maret,5.54,percent,observed,m5_poverty_march,m5prov_c4a68e4cd387608533c7030a,bps_current_38_province_2024plus,susenas_poverty_march_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:434:Jumlah|turtahun:61:Semester 1 (Maret); source universe=Population under the official BPS poverty-line methodology; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_c668f1dc19cb5f002e92dc5d,real_grdp_per_capita,idn.65,Kalimantan Utara,65,2025,Tahun,102.04464,million_rupiah_per_person_constant_2010,derived,m5_real_grdp_pc_adhk2010,m5prov_5eb61e46b3ff5ef90cc17fa4,bps_current_38_province_2024plus,bps_grdp_per_capita_series2010_adhk,constant_2010_prices,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:531:Harga Konstan 2010|turtahun:0:Tahun; source universe=Resident population denominator embedded in the official BPS per-capita statistic; transform=divide_1000; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_d95e502a8628b9fa30ea9905,underemployment_rate,idn.65,Kalimantan Utara,65,2025,source_annual_period,4.71,percent,observed,m5_underemployment_source_period,m5prov_cd9b7ab9b641726502141282,bps_current_38_province_2024plus,sakernas_underemployment_source_period_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:0:Tahun; source universe=Employed population meeting the BPS underemployment definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_339cd2d05b76b550eabe253d,unemployment_rate,idn.65,Kalimantan Utara,65,2025,Agustus,3.85,percent,observed,m5_unemployment_august,m5prov_6520459329cad74d272fe92e,bps_current_38_province_2024plus,sakernas_unemployment_august_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:190:Agustus; source universe=Labor force under the official Sakernas open-unemployment definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_d5d3c3cf01d0a30d769c0b82,gini_ratio,idn.71,Sulawesi Utara,71,2025,Maret,0.343,index,observed,m5_gini_march,m5prov_9325ac10d2e17606bcf2fdfb,bps_current_38_province_2024plus,susenas_gini_march_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:191:Perkotaan+Perdesaan|turtahun:61:Semester 1 (Maret); source universe=Population represented by the Susenas expenditure-welfare aggregate; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_b74f628960ecac784e9c6713,neet_rate,idn.71,Sulawesi Utara,71,2025,source_annual_period,29.52,percent,observed,m5_neet_source_period,m5prov_e5925e2ab2cd9425b9e6ea8a,bps_current_38_province_2024plus,sakernas_neet_15_24_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:0:Tahun; source universe=People age 15 to 24 not in employment education or training under the BPS Sakernas definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_1f17dd8d89627371f68d0146,poverty_rate,idn.71,Sulawesi Utara,71,2025,Maret,6.71,percent,observed,m5_poverty_march,m5prov_c4a68e4cd387608533c7030a,bps_current_38_province_2024plus,susenas_poverty_march_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:434:Jumlah|turtahun:61:Semester 1 (Maret); source universe=Population under the official BPS poverty-line methodology; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_a5cc763a779d8a8ccc59063c,real_grdp_per_capita,idn.71,Sulawesi Utara,71,2025,Tahun,41.76448,million_rupiah_per_person_constant_2010,derived,m5_real_grdp_pc_adhk2010,m5prov_5eb61e46b3ff5ef90cc17fa4,bps_current_38_province_2024plus,bps_grdp_per_capita_series2010_adhk,constant_2010_prices,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:531:Harga Konstan 2010|turtahun:0:Tahun; source universe=Resident population denominator embedded in the official BPS per-capita statistic; transform=divide_1000; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_15d1cc536bc9f0536cd387e4,underemployment_rate,idn.71,Sulawesi Utara,71,2025,source_annual_period,7.77,percent,observed,m5_underemployment_source_period,m5prov_cd9b7ab9b641726502141282,bps_current_38_province_2024plus,sakernas_underemployment_source_period_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:0:Tahun; source universe=Employed population meeting the BPS underemployment definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_69412068db4a9dd347d13dc8,unemployment_rate,idn.71,Sulawesi Utara,71,2025,Agustus,5.99,percent,observed,m5_unemployment_august,m5prov_6520459329cad74d272fe92e,bps_current_38_province_2024plus,sakernas_unemployment_august_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:190:Agustus; source universe=Labor force under the official Sakernas open-unemployment definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_9a2f6a8554a076fe1cc9bc01,gini_ratio,idn.72,Sulawesi Tengah,72,2025,Maret,0.279,index,observed,m5_gini_march,m5prov_9325ac10d2e17606bcf2fdfb,bps_current_38_province_2024plus,susenas_gini_march_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:191:Perkotaan+Perdesaan|turtahun:61:Semester 1 (Maret); source universe=Population represented by the Susenas expenditure-welfare aggregate; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_6e3a24e430a8e1f5a64d0a7a,neet_rate,idn.72,Sulawesi Tengah,72,2025,source_annual_period,20.14,percent,observed,m5_neet_source_period,m5prov_e5925e2ab2cd9425b9e6ea8a,bps_current_38_province_2024plus,sakernas_neet_15_24_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:0:Tahun; source universe=People age 15 to 24 not in employment education or training under the BPS Sakernas definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_83378b49e0055e22a159edec,poverty_rate,idn.72,Sulawesi Tengah,72,2025,Maret,10.92,percent,observed,m5_poverty_march,m5prov_c4a68e4cd387608533c7030a,bps_current_38_province_2024plus,susenas_poverty_march_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:434:Jumlah|turtahun:61:Semester 1 (Maret); source universe=Population under the official BPS poverty-line methodology; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_0a90b4512715084509f154fa,real_grdp_per_capita,idn.72,Sulawesi Tengah,72,2025,Tahun,72.95874,million_rupiah_per_person_constant_2010,derived,m5_real_grdp_pc_adhk2010,m5prov_5eb61e46b3ff5ef90cc17fa4,bps_current_38_province_2024plus,bps_grdp_per_capita_series2010_adhk,constant_2010_prices,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:531:Harga Konstan 2010|turtahun:0:Tahun; source universe=Resident population denominator embedded in the official BPS per-capita statistic; transform=divide_1000; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_febc2236a76454c3c22dfc27,underemployment_rate,idn.72,Sulawesi Tengah,72,2025,source_annual_period,8.04,percent,observed,m5_underemployment_source_period,m5prov_cd9b7ab9b641726502141282,bps_current_38_province_2024plus,sakernas_underemployment_source_period_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:0:Tahun; source universe=Employed population meeting the BPS underemployment definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_cd2e4d4ea7be15bc7158249c,unemployment_rate,idn.72,Sulawesi Tengah,72,2025,Agustus,2.92,percent,observed,m5_unemployment_august,m5prov_6520459329cad74d272fe92e,bps_current_38_province_2024plus,sakernas_unemployment_august_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:190:Agustus; source universe=Labor force under the official Sakernas open-unemployment definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_ce279468ef6d5067d07b04ae,gini_ratio,idn.73,Sulawesi Selatan,73,2025,Maret,0.363,index,observed,m5_gini_march,m5prov_9325ac10d2e17606bcf2fdfb,bps_current_38_province_2024plus,susenas_gini_march_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:191:Perkotaan+Perdesaan|turtahun:61:Semester 1 (Maret); source universe=Population represented by the Susenas expenditure-welfare aggregate; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_88b9a9a936c416d393af7493,neet_rate,idn.73,Sulawesi Selatan,73,2025,source_annual_period,19.2,percent,observed,m5_neet_source_period,m5prov_e5925e2ab2cd9425b9e6ea8a,bps_current_38_province_2024plus,sakernas_neet_15_24_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:0:Tahun; source universe=People age 15 to 24 not in employment education or training under the BPS Sakernas definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_ed52d6887edf7153d177c5a8,poverty_rate,idn.73,Sulawesi Selatan,73,2025,Maret,7.6,percent,observed,m5_poverty_march,m5prov_c4a68e4cd387608533c7030a,bps_current_38_province_2024plus,susenas_poverty_march_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:434:Jumlah|turtahun:61:Semester 1 (Maret); source universe=Population under the official BPS poverty-line methodology; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_eb11ba486786bcc133191272,real_grdp_per_capita,idn.73,Sulawesi Selatan,73,2025,Tahun,43.67127,million_rupiah_per_person_constant_2010,derived,m5_real_grdp_pc_adhk2010,m5prov_5eb61e46b3ff5ef90cc17fa4,bps_current_38_province_2024plus,bps_grdp_per_capita_series2010_adhk,constant_2010_prices,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:531:Harga Konstan 2010|turtahun:0:Tahun; source universe=Resident population denominator embedded in the official BPS per-capita statistic; transform=divide_1000; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_9f9f398c33f6b58788332cac,underemployment_rate,idn.73,Sulawesi Selatan,73,2025,source_annual_period,7.93,percent,observed,m5_underemployment_source_period,m5prov_cd9b7ab9b641726502141282,bps_current_38_province_2024plus,sakernas_underemployment_source_period_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:0:Tahun; source universe=Employed population meeting the BPS underemployment definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_171de3dabd6a573d81888a71,unemployment_rate,idn.73,Sulawesi Selatan,73,2025,Agustus,4.21,percent,observed,m5_unemployment_august,m5prov_6520459329cad74d272fe92e,bps_current_38_province_2024plus,sakernas_unemployment_august_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:190:Agustus; source universe=Labor force under the official Sakernas open-unemployment definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_3d7a9e22ddad6829d99e75ce,gini_ratio,idn.74,Sulawesi Tenggara,74,2025,Maret,0.363,index,observed,m5_gini_march,m5prov_9325ac10d2e17606bcf2fdfb,bps_current_38_province_2024plus,susenas_gini_march_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:191:Perkotaan+Perdesaan|turtahun:61:Semester 1 (Maret); source universe=Population represented by the Susenas expenditure-welfare aggregate; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_96cc5a28f49c5ff73d94fcd8,neet_rate,idn.74,Sulawesi Tenggara,74,2025,source_annual_period,19.84,percent,observed,m5_neet_source_period,m5prov_e5925e2ab2cd9425b9e6ea8a,bps_current_38_province_2024plus,sakernas_neet_15_24_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:0:Tahun; source universe=People age 15 to 24 not in employment education or training under the BPS Sakernas definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_b5387eca43912b9c5f8e5747,poverty_rate,idn.74,Sulawesi Tenggara,74,2025,Maret,10.54,percent,observed,m5_poverty_march,m5prov_c4a68e4cd387608533c7030a,bps_current_38_province_2024plus,susenas_poverty_march_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:434:Jumlah|turtahun:61:Semester 1 (Maret); source universe=Population under the official BPS poverty-line methodology; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_48dbc836b509e5c991784178,real_grdp_per_capita,idn.74,Sulawesi Tenggara,74,2025,Tahun,42.51017,million_rupiah_per_person_constant_2010,derived,m5_real_grdp_pc_adhk2010,m5prov_5eb61e46b3ff5ef90cc17fa4,bps_current_38_province_2024plus,bps_grdp_per_capita_series2010_adhk,constant_2010_prices,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:531:Harga Konstan 2010|turtahun:0:Tahun; source universe=Resident population denominator embedded in the official BPS per-capita statistic; transform=divide_1000; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_ee50f8128b035caed9c73a5a,underemployment_rate,idn.74,Sulawesi Tenggara,74,2025,source_annual_period,7.94,percent,observed,m5_underemployment_source_period,m5prov_cd9b7ab9b641726502141282,bps_current_38_province_2024plus,sakernas_underemployment_source_period_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:0:Tahun; source universe=Employed population meeting the BPS underemployment definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_13ef86f1d66d9074c47bcdbc,unemployment_rate,idn.74,Sulawesi Tenggara,74,2025,Agustus,3.31,percent,observed,m5_unemployment_august,m5prov_6520459329cad74d272fe92e,bps_current_38_province_2024plus,sakernas_unemployment_august_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:190:Agustus; source universe=Labor force under the official Sakernas open-unemployment definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_4df765154b3f869ab286f88b,gini_ratio,idn.75,Gorontalo,75,2025,Maret,0.392,index,observed,m5_gini_march,m5prov_9325ac10d2e17606bcf2fdfb,bps_current_38_province_2024plus,susenas_gini_march_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:191:Perkotaan+Perdesaan|turtahun:61:Semester 1 (Maret); source universe=Population represented by the Susenas expenditure-welfare aggregate; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_54c3b692d8e4779b54d9a9d6,neet_rate,idn.75,Gorontalo,75,2025,source_annual_period,23.9,percent,observed,m5_neet_source_period,m5prov_e5925e2ab2cd9425b9e6ea8a,bps_current_38_province_2024plus,sakernas_neet_15_24_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:0:Tahun; source universe=People age 15 to 24 not in employment education or training under the BPS Sakernas definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_03f6c2ad7607de7dca369ff4,poverty_rate,idn.75,Gorontalo,75,2025,Maret,13.24,percent,observed,m5_poverty_march,m5prov_c4a68e4cd387608533c7030a,bps_current_38_province_2024plus,susenas_poverty_march_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:434:Jumlah|turtahun:61:Semester 1 (Maret); source universe=Population under the official BPS poverty-line methodology; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_a51dd85be8ba82dc24016b32,real_grdp_per_capita,idn.75,Gorontalo,75,2025,Tahun,28.0417,million_rupiah_per_person_constant_2010,derived,m5_real_grdp_pc_adhk2010,m5prov_5eb61e46b3ff5ef90cc17fa4,bps_current_38_province_2024plus,bps_grdp_per_capita_series2010_adhk,constant_2010_prices,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:531:Harga Konstan 2010|turtahun:0:Tahun; source universe=Resident population denominator embedded in the official BPS per-capita statistic; transform=divide_1000; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
m5obs_2aad8abed4c84cfad524b5a8,underemployment_rate,idn.75,Gorontalo,75,2025,source_annual_period,6.82,percent,observed,m5_underemployment_source_period,m5prov_cd9b7ab9b641726502141282,bps_current_38_province_2024plus,sakernas_underemployment_source_period_current38,,BPS national domain 0000; source vertical=38 Provinsi; source selector=turvar:0:Tidak ada|turtahun:0:Tahun; source universe=Employed population meeting the BPS underemployment definition; transform=identity; current-boundary panel begins 2024 to avoid silent pre-DOB Papua harmonization
