target_id,geography_id,target_year,k_neighbors,favorable_neighbor_count,favorable_neighbor_ids,favorable_neighbor_outcomes,favorable_neighbor_distances,favorable_reference,distance_to_favorable_reference,difference_vs_locked_k6_reference,sensitivity_can_replace_locked_k6
real_grdp_growth,idn.13.1309,2021,5,2,idn.13.1311|idn.13.1308,3.4|3.33,1.55730739828|1.32363525454,3.365,0.015,-0.01,false
real_grdp_growth,idn.13.1309,2021,7,2,idn.13.1307|idn.13.1311,3.7|3.4,2.53062956358|1.55730739828,3.55,0.2,0.175,false
real_grdp_growth,idn.13.1309,2022,5,2,idn.13.1303|idn.13.1311,4.28|4.27,1.27561559434|1.74832265802,4.275,0.195,0,false
real_grdp_growth,idn.13.1309,2022,7,2,idn.13.1303|idn.13.1311,4.28|4.27,1.27561559434|1.74832265802,4.275,0.195,0,false
real_grdp_growth,idn.13.1309,2023,5,2,idn.13.1310|idn.13.1308,4.57|4.55,1.70530605964|1.37775493062,4.56,0.15,0,false
real_grdp_growth,idn.13.1309,2023,7,2,idn.13.1310|idn.13.1308,4.57|4.55,1.70530605964|1.37775493062,4.56,0.15,0,false
real_grdp_growth,idn.13.1309,2024,5,2,idn.13.1310|idn.13.1308,4.09|4.03,1.77529762286|1.4069146539,4.06,0.11,0,false
real_grdp_growth,idn.13.1309,2024,7,2,idn.13.1307|idn.13.1310,4.12|4.09,2.72831727398|1.77529762286,4.105,0.155,0.045,false
real_grdp_growth,idn.13.1310,2019,5,2,idn.13.1308|idn.13.1303,5.06|5.04,0.789547031149|2.53462887947,5.05,0.19,-0.425,false
real_grdp_growth,idn.13.1310,2019,7,2,idn.13.1376|idn.13.1308,5.89|5.06,2.80139232156|0.789547031149,5.475,0.615,0,false
real_grdp_growth,idn.13.1310,2020,5,2,idn.13.1309|idn.13.1304,-0.87|-1.1,1.32481738176|1.1965196958,-0.985,0.255,0,false
real_grdp_growth,idn.13.1310,2020,7,2,idn.13.1309|idn.13.1304,-0.87|-1.1,1.32481738176|1.1965196958,-0.985,0.255,0,false
real_grdp_growth,idn.13.1310,2021,5,2,idn.13.1311|idn.13.1309,3.4|3.35,1.10467764459|1.70915851926,3.375,0.055,0,false
real_grdp_growth,idn.13.1310,2021,7,2,idn.13.1307|idn.13.1311,3.7|3.4,2.69561487467|1.10467764459,3.55,0.23,0.175,false
real_grdp_growth,idn.13.1310,2022,5,2,idn.13.1303|idn.13.1311,4.28|4.27,1.44564630331|1.01756698356,4.275,0.265,0,false
real_grdp_growth,idn.13.1310,2022,7,2,idn.13.1303|idn.13.1311,4.28|4.27,1.44564630331|1.01756698356,4.275,0.265,0,false
real_grdp_growth,idn.13.1310,2023,5,2,idn.13.1308|idn.13.1307,4.55|4.52,1.22446030179|2.30099108122,4.535,-0.035,0,false
real_grdp_growth,idn.13.1310,2023,7,2,idn.13.1308|idn.13.1307,4.55|4.52,1.22446030179|2.30099108122,4.535,-0.035,0,false
real_grdp_growth,idn.13.1310,2024,5,2,idn.13.1308|idn.13.1309,4.03|3.95,1.53031324761|1.72339001759,3.99,-0.1,-0.28,false
real_grdp_growth,idn.13.1310,2024,7,2,idn.13.1377|idn.13.1308,4.51|4.03,2.42692509836|1.53031324761,4.27,0.18,0,false
real_grdp_growth,idn.13.1311,2019,5,2,idn.13.1308|idn.13.1303,5.06|5.04,1.44698523544|1.22738167719,5.05,0.11,0,false
real_grdp_growth,idn.13.1311,2019,7,2,idn.13.1308|idn.13.1303,5.06|5.04,1.44698523544|1.22738167719,5.05,0.11,0,false
real_grdp_growth,idn.13.1311,2020,5,2,idn.13.1309|idn.13.1302,-0.87|-1.11,1.45600027583|1.05830136059,-0.99,0.4,-0.005,false
real_grdp_growth,idn.13.1311,2020,7,2,idn.13.1309|idn.13.1304,-0.87|-1.1,1.45600027583|1.58005433404,-0.985,0.405,0,false
real_grdp_growth,idn.13.1311,2021,5,2,idn.13.1309|idn.13.1308,3.35|3.33,1.44882045635|0.66790849324,3.34,-0.06,-0.185,false
real_grdp_growth,idn.13.1311,2021,7,2,idn.13.1307|idn.13.1309,3.7|3.35,1.81946365846|1.44882045635,3.525,0.125,0,false
real_grdp_growth,idn.13.1311,2022,5,2,idn.13.1303|idn.13.1309,4.28|4.08,0.87696737286|1.67572859362,4.18,-0.09,0,false
real_grdp_growth,idn.13.1311,2022,7,2,idn.13.1303|idn.13.1307,4.28|4.21,0.87696737286|2.06287328417,4.245,-0.025,0.065,false
real_grdp_growth,idn.13.1311,2023,5,2,idn.13.1310|idn.13.1308,4.57|4.55,1.53553096994|0.871285332077,4.56,0.21,0,false
real_grdp_growth,idn.13.1311,2023,7,2,idn.13.1310|idn.13.1308,4.57|4.55,1.53553096994|0.871285332077,4.56,0.21,0,false
real_grdp_growth,idn.13.1311,2024,5,2,idn.13.1310|idn.13.1308,4.09|4.03,0.862650001202|0.798757643878,4.06,0.2,-0.24,false
real_grdp_growth,idn.13.1311,2024,7,2,idn.13.1377|idn.13.1307,4.51|4.12,1.816619439|2.04071237123,4.315,0.455,0.015,false
real_grdp_growth,idn.13.1312,2019,5,2,idn.13.1303|idn.13.1305,5.04|4.99,3.18462834629|1.71351713105,5.015,0.565,0,false
real_grdp_growth,idn.13.1312,2019,7,2,idn.13.1373|idn.13.1303,5.31|5.04,3.30136321489|3.18462834629,5.175,0.725,0.16,false
real_grdp_growth,idn.13.1312,2020,5,2,idn.13.1302|idn.13.1305,-1.11|-1.12,2.52587628729|1.85974506401,-1.115,0.225,0,false
real_grdp_growth,idn.13.1312,2020,7,2,idn.13.1302|idn.13.1305,-1.11|-1.12,2.52587628729|1.85974506401,-1.115,0.225,0,false
real_grdp_growth,idn.13.1312,2021,5,2,idn.13.1307|idn.13.1302,3.7|3.35,1.73645851379|2.39858846318,3.525,-0.185,0,false
real_grdp_growth,idn.13.1312,2021,7,2,idn.13.1307|idn.13.1377,3.7|3.51,1.73645851379|3.19289538118,3.605,-0.105,0.08,false
real_grdp_growth,idn.13.1312,2022,5,2,idn.13.1306|idn.13.1307,6.83|4.21,1.46733875355|1.59508098556,5.52,1.39,0,false
real_grdp_growth,idn.13.1312,2022,7,2,idn.13.1306|idn.13.1303,6.83|4.28,1.46733875355|3.20299903418,5.555,1.425,0.035,false
real_grdp_growth,idn.13.1312,2023,5,2,idn.13.1306|idn.13.1377,5.46|4.79,2.18981449563|3.2630724167,5.125,0.795,0,false
real_grdp_growth,idn.13.1312,2023,7,2,idn.13.1306|idn.13.1377,5.46|4.79,2.18981449563|3.2630724167,5.125,0.795,0,false
real_grdp_growth,idn.13.1312,2024,5,2,idn.13.1306|idn.13.1307,4.57|4.12,1.66929083248|1.49302523442,4.345,0.265,0,false
real_grdp_growth,idn.13.1312,2024,7,2,idn.13.1371|idn.13.1306,4.65|4.57,3.23421214782|1.66929083248,4.61,0.53,0.265,false
real_grdp_growth,idn.13.1371,2019,5,2,idn.13.1374|idn.13.1372,5.56|5.49,1.59407749392|2.78936311989,5.525,-0.115,0,false
real_grdp_growth,idn.13.1371,2019,7,2,idn.13.1374|idn.13.1372,5.56|5.49,1.59407749392|2.78936311989,5.525,-0.115,0,false
real_grdp_growth,idn.13.1371,2020,5,2,idn.13.1373|idn.13.1377,-1.27|-1.32,2.15904823417|2.72918258981,-1.295,0.565,0,false
real_grdp_growth,idn.13.1371,2020,7,2,idn.13.1373|idn.13.1377,-1.27|-1.32,2.15904823417|2.72918258981,-1.295,0.565,0,false
real_grdp_growth,idn.13.1371,2021,5,2,idn.13.1376|idn.13.1377,3.58|3.51,2.62371042056|2.01419645131,3.545,-0.105,-0.05,false
real_grdp_growth,idn.13.1371,2021,7,2,idn.13.1307|idn.13.1375,3.7|3.61,3.1602668446|3.12344343882,3.655,0.005,0.06,false
real_grdp_growth,idn.13.1371,2022,5,2,idn.13.1372|idn.13.1377,4.6|4.53,2.57502850869|1.88480057039,4.565,0.255,0,false
real_grdp_growth,idn.13.1371,2022,7,2,idn.13.1372|idn.13.1377,4.6|4.53,2.57502850869|1.88480057039,4.565,0.255,0,false
real_grdp_growth,idn.13.1371,2023,5,2,idn.13.1374|idn.13.1377,4.84|4.79,2.03960220683|2.09283801215,4.815,0.275,-0.01,false
real_grdp_growth,idn.13.1371,2023,7,2,idn.13.1374|idn.13.1372,4.84|4.81,2.03960220683|3.01881793791,4.825,0.285,0,false
real_grdp_growth,idn.13.1371,2024,5,2,idn.13.1376|idn.13.1375,4.53|4.52,2.37085271602|2.35642104782,4.525,-0.125,0,false
real_grdp_growth,idn.13.1371,2024,7,2,idn.13.1372|idn.13.1376,4.55|4.53,2.55116525105|2.37085271602,4.54,-0.11,0.015,false
real_grdp_growth,idn.13.1372,2019,5,2,idn.13.1376|idn.13.1375,5.89|5.84,2.09350539218|1.76182928928,5.865,0.375,0,false
real_grdp_growth,idn.13.1372,2019,7,2,idn.13.1376|idn.13.1375,5.89|5.84,2.09350539218|1.76182928928,5.865,0.375,0,false
real_grdp_growth,idn.13.1372,2020,5,2,idn.13.1377|idn.13.1374,-1.32|-1.44,2.06845143693|2.07573978416,-1.38,0.04,-0.085,false
real_grdp_growth,idn.13.1372,2020,7,2,idn.13.1373|idn.13.1377,-1.27|-1.32,3.05176397405|2.06845143693,-1.295,0.125,0,false
real_grdp_growth,idn.13.1372,2021,5,2,idn.13.1307|idn.13.1375,3.7|3.61,3.34062605121|1.0209334049,3.655,0.105,0,false
real_grdp_growth,idn.13.1372,2021,7,2,idn.13.1307|idn.13.1371,3.7|3.65,3.34062605121|3.48256583283,3.675,0.125,0.02,false
real_grdp_growth,idn.13.1372,2022,5,2,idn.13.1375|idn.13.1377,4.67|4.53,1.23024691112|1.95724961486,4.6,0,0,false
real_grdp_growth,idn.13.1372,2022,7,2,idn.13.1375|idn.13.1377,4.67|4.53,1.23024691112|1.95724961486,4.6,0,0,false
real_grdp_growth,idn.13.1372,2023,5,2,idn.13.1374|idn.13.1377,4.84|4.79,1.84969633431|1.84222816126,4.815,0.005,0,false
real_grdp_growth,idn.13.1372,2023,7,2,idn.13.1374|idn.13.1377,4.84|4.79,1.84969633431|1.84222816126,4.815,0.005,0,false
real_grdp_growth,idn.13.1372,2024,5,2,idn.13.1376|idn.13.1375,4.53|4.52,1.30086552239|0.440244108203,4.525,-0.025,-0.065,false
real_grdp_growth,idn.13.1372,2024,7,2,idn.13.1371|idn.13.1376,4.65|4.53,2.52536604852|1.30086552239,4.59,0.04,0,false
real_grdp_growth,idn.13.1373,2019,5,2,idn.13.1376|idn.13.1374,5.89|5.56,2.25217145703|2.49376936579,5.725,0.415,0,false
real_grdp_growth,idn.13.1373,2019,7,2,idn.13.1376|idn.13.1374,5.89|5.56,2.25217145703|2.49376936579,5.725,0.415,0,false
real_grdp_growth,idn.13.1373,2020,5,2,idn.13.1377|idn.13.1307,-1.32|-1.37,1.77712516914|1.69125579347,-1.345,-0.075,-0.125,false
real_grdp_growth,idn.13.1373,2020,7,2,idn.13.1305|idn.13.1377,-1.12|-1.32,2.05564257991|1.77712516914,-1.22,0.05,0,false
real_grdp_growth,idn.13.1373,2021,5,2,idn.13.1307|idn.13.1371,3.7|3.65,2.00481960165|1.86110205049,3.675,1.195,0,false
real_grdp_growth,idn.13.1373,2021,7,2,idn.13.1307|idn.13.1371,3.7|3.65,2.00481960165|1.86110205049,3.675,1.195,0,false
real_grdp_growth,idn.13.1373,2022,5,2,idn.13.1377|idn.13.1374,4.53|4.39,2.01607142803|1.62179093731,4.46,0.5,-0.06,false
real_grdp_growth,idn.13.1373,2022,7,2,idn.13.1372|idn.13.1377,4.6|4.53,2.25782566062|2.01607142803,4.565,0.605,0.045,false
real_grdp_growth,idn.13.1373,2023,5,2,idn.13.1306|idn.13.1374,5.46|4.84,2.17312172153|2.09557640265,5.15,0.69,0,false
real_grdp_growth,idn.13.1373,2023,7,2,idn.13.1306|idn.13.1374,5.46|4.84,2.17312172153|2.09557640265,5.15,0.69,0,false
real_grdp_growth,idn.13.1373,2024,5,2,idn.13.1371|idn.13.1375,4.65|4.52,1.60630284666|2.14608524596,4.585,0.565,-0.015,false
real_grdp_growth,idn.13.1373,2024,7,2,idn.13.1371|idn.13.1372,4.65|4.55,1.60630284666|2.28225064942,4.6,0.58,0,false
real_grdp_growth,idn.13.1374,2019,5,2,idn.13.1376|idn.13.1375,5.89|5.84,2.01971386608|2.27902830874,5.865,0.305,0,false
real_grdp_growth,idn.13.1374,2019,7,2,idn.13.1376|idn.13.1375,5.89|5.84,2.01971386608|2.27902830874,5.865,0.305,0,false
real_grdp_growth,idn.13.1374,2020,5,2,idn.13.1373|idn.13.1377,-1.27|-1.32,1.62978254354|1.3237661766,-1.295,0.145,0,false
real_grdp_growth,idn.13.1374,2020,7,2,idn.13.1373|idn.13.1377,-1.27|-1.32,1.62978254354|1.3237661766,-1.295,0.145,0,false
real_grdp_growth,idn.13.1374,2021,5,2,idn.13.1375|idn.13.1376,3.61|3.58,1.10576743041|1.62870628236,3.595,0.135,-0.035,false
real_grdp_growth,idn.13.1374,2021,7,2,idn.13.1307|idn.13.1371,3.7|3.65,2.70224834577|2.2114298235,3.675,0.215,0.045,false
real_grdp_growth,idn.13.1374,2022,5,2,idn.13.1375|idn.13.1372,4.67|4.6,1.3081513172|1.38310832018,4.635,0.245,0,false
real_grdp_growth,idn.13.1374,2022,7,2,idn.13.1375|idn.13.1372,4.67|4.6,1.3081513172|1.38310832018,4.635,0.245,0,false
real_grdp_growth,idn.13.1374,2023,5,2,idn.13.1372|idn.13.1377,4.81|4.79,1.89034476026|2.42275146513,4.8,-0.04,0,false
real_grdp_growth,idn.13.1374,2023,7,2,idn.13.1372|idn.13.1377,4.81|4.79,1.89034476026|2.42275146513,4.8,-0.04,0,false
real_grdp_growth,idn.13.1374,2024,5,2,idn.13.1371|idn.13.1372,4.65|4.55,1.50589554123|1.71698266426,4.6,0.08,0,false
real_grdp_growth,idn.13.1374,2024,7,2,idn.13.1371|idn.13.1372,4.65|4.55,1.50589554123|1.71698266426,4.6,0.08,0,false
real_grdp_growth,idn.13.1375,2019,5,2,idn.13.1376|idn.13.1374,5.89|5.56,2.13154770753|2.42638615912,5.725,-0.115,0,false
real_grdp_growth,idn.13.1375,2019,7,2,idn.13.1376|idn.13.1374,5.89|5.56,2.13154770753|2.42638615912,5.725,-0.115,0,false
real_grdp_growth,idn.13.1375,2020,5,2,idn.13.1377|idn.13.1372,-1.32|-1.42,2.08014768066|1.2965947787,-1.37,0.37,-0.075,false
real_grdp_growth,idn.13.1375,2020,7,2,idn.13.1305|idn.13.1373,-1.12|-1.27,3.68991342592|3.29318451206,-1.195,0.545,0.1,false
real_grdp_growth,idn.13.1375,2021,5,2,idn.13.1376|idn.13.1372,3.58|3.55,1.55973942295|1.00073012792,3.565,-0.045,-0.05,false
real_grdp_growth,idn.13.1375,2021,7,2,idn.13.1307|idn.13.1371,3.7|3.65,3.17298482761|3.08099883852,3.675,0.065,0.06,false
real_grdp_growth,idn.13.1375,2022,5,2,idn.13.1372|idn.13.1376,4.6|4.51,1.36470925057|2.57463560462,4.555,-0.115,-0.01,false
real_grdp_growth,idn.13.1375,2022,7,2,idn.13.1372|idn.13.1377,4.6|4.53,1.36470925057|3.21243688155,4.565,-0.105,0,false
real_grdp_growth,idn.13.1375,2023,5,2,idn.13.1374|idn.13.1372,4.84|4.81,1.16556333037|1.22491673932,4.825,0.035,0,false
real_grdp_growth,idn.13.1375,2023,7,2,idn.13.1374|idn.13.1372,4.84|4.81,1.16556333037|1.22491673932,4.825,0.035,0,false
real_grdp_growth,idn.13.1375,2024,5,2,idn.13.1372|idn.13.1376,4.55|4.53,0.444531561003|1.41610477518,4.54,0.02,-0.06,false
real_grdp_growth,idn.13.1375,2024,7,2,idn.13.1371|idn.13.1372,4.65|4.55,2.32604185944|0.444531561003,4.6,0.08,0,false
real_grdp_growth,idn.13.1376,2019,5,2,idn.13.1375|idn.13.1374,5.84|5.56,1.9489018745|2.00623259325,5.7,-0.19,0,false
real_grdp_growth,idn.13.1376,2019,7,2,idn.13.1375|idn.13.1374,5.84|5.56,1.9489018745|2.00623259325,5.7,-0.19,0,false
real_grdp_growth,idn.13.1376,2020,5,2,idn.13.1373|idn.13.1377,-1.27|-1.32,1.94552283293|1.63885557519,-1.295,0.355,0,false
real_grdp_growth,idn.13.1376,2020,7,2,idn.13.1310|idn.13.1373,-1.24|-1.27,2.57466842909|1.94552283293,-1.255,0.395,0.04,false
real_grdp_growth,idn.13.1376,2021,5,2,idn.13.1375|idn.13.1372,3.61|3.55,1.46208053218|1.82998033742,3.58,0,0,false
real_grdp_growth,idn.13.1376,2021,7,2,idn.13.1371|idn.13.1375,3.65|3.61,2.48554563469|1.46208053218,3.63,0.05,0.05,false
real_grdp_growth,idn.13.1376,2022,5,2,idn.13.1375|idn.13.1372,4.67|4.6,2.290308652|1.52087336108,4.635,0.125,0,false
real_grdp_growth,idn.13.1376,2022,7,2,idn.13.1375|idn.13.1372,4.67|4.6,2.290308652|1.52087336108,4.635,0.125,0,false
real_grdp_growth,idn.13.1376,2023,5,2,idn.13.1372|idn.13.1377,4.81|4.79,1.01054371754|1.19933268824,4.8,0.1,-0.025,false
real_grdp_growth,idn.13.1376,2023,7,2,idn.13.1374|idn.13.1372,4.84|4.81,2.31402983463|1.01054371754,4.825,0.125,0,false
real_grdp_growth,idn.13.1376,2024,5,2,idn.13.1372|idn.13.1375,4.55|4.52,1.24703074553|1.35271567618,4.535,0.005,0,false
real_grdp_growth,idn.13.1376,2024,7,2,idn.13.1371|idn.13.1372,4.65|4.55,2.29915399668|1.24703074553,4.6,0.07,0.065,false
real_grdp_growth,idn.13.1377,2019,5,2,idn.13.1376|idn.13.1374,5.89|5.56,1.57719454368|1.35168114809,5.725,0.425,0,false
real_grdp_growth,idn.13.1377,2019,7,2,idn.13.1376|idn.13.1374,5.89|5.56,1.57719454368|1.35168114809,5.725,0.425,0,false
real_grdp_growth,idn.13.1377,2020,5,2,idn.13.1305|idn.13.1373,-1.12|-1.27,1.91323659913|1.75395625402,-1.195,0.125,0,false
real_grdp_growth,idn.13.1377,2020,7,2,idn.13.1305|idn.13.1373,-1.12|-1.27,1.91323659913|1.75395625402,-1.195,0.125,0,false
real_grdp_growth,idn.13.1377,2021,5,2,idn.13.1371|idn.13.1376,3.65|3.58,1.90047914336|1.54052367479,3.615,0.105,0,false
real_grdp_growth,idn.13.1377,2021,7,2,idn.13.1307|idn.13.1371,3.7|3.65,2.28498709073|1.90047914336,3.675,0.165,0.06,false
real_grdp_growth,idn.13.1377,2022,5,2,idn.13.1372|idn.13.1374,4.6|4.39,1.93123853575|2.15868058801,4.495,-0.035,0,false
real_grdp_growth,idn.13.1377,2022,7,2,idn.13.1372|idn.13.1374,4.6|4.39,1.93123853575|2.15868058801,4.495,-0.035,0,false
real_grdp_growth,idn.13.1377,2023,5,2,idn.13.1372|idn.13.1376,4.81|4.7,1.77596804438|1.17458236786,4.755,-0.035,0,false
real_grdp_growth,idn.13.1377,2023,7,2,idn.13.1372|idn.13.1376,4.81|4.7,1.77596804438|1.17458236786,4.755,-0.035,0,false
real_grdp_growth,idn.13.1377,2024,5,2,idn.13.1372|idn.13.1376,4.55|4.53,1.94959113503|1.10782966103,4.54,0.03,-0.06,false
real_grdp_growth,idn.13.1377,2024,7,2,idn.13.1371|idn.13.1372,4.65|4.55,1.95805161537|1.94959113503,4.6,0.09,0,false
