observation_id,indicator_id,geography_id,time_start,time_end,frequency,value_numeric,unit,claim_type,provenance_id,suppressed,comparable,methodology_version,price_basis,notes
bnpbtotalobs_b7de08a1f4cc4a2877c0b5ea,total_disaster_events,idn.13.1372,2014-01-01,2014-12-31,annual,3,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1372.0:KOTA SOLOK; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_c2457b7e485c60be584f5996,total_disaster_events,idn.13.1372,2015-01-01,2015-12-31,annual,3,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1372.0:KOTA SOLOK; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_88dc83ee6e3d9453137e586a,total_disaster_events,idn.13.1372,2016-01-01,2016-12-31,annual,2,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1372.0:KOTA SOLOK; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_9e6fd68f1ea88d71b15049de,total_disaster_events,idn.13.1372,2017-01-01,2017-12-31,annual,2,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1372.0:KOTA SOLOK; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_372654f67a53e43a30023abe,total_disaster_events,idn.13.1372,2018-01-01,2018-12-31,annual,3,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1372.0:KOTA SOLOK; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_4fe6ed9e593be76ee7706d4b,total_disaster_events,idn.13.1372,2019-01-01,2019-12-31,annual,0,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1372.0:KOTA SOLOK; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_3ecb3caf5ec30776a82c0489,total_disaster_events,idn.13.1372,2020-01-01,2020-12-31,annual,3,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1372.0:KOTA SOLOK; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_88279175d2d6fe13b1d4a59c,total_disaster_events,idn.13.1372,2021-01-01,2021-12-31,annual,3,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1372.0:KOTA SOLOK; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_443e4002bda972599901c0f9,total_disaster_events,idn.13.1372,2022-01-01,2022-12-31,annual,2,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1372.0:KOTA SOLOK; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_665f674e6fe9c98b5ce46f16,total_disaster_events,idn.13.1372,2023-01-01,2023-12-31,annual,3,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1372.0:KOTA SOLOK; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_9da1ce060aff4ab8568d5fc8,total_disaster_events,idn.13.1372,2024-01-01,2024-12-31,annual,1,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1372.0:KOTA SOLOK; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_d07ac0c2ce1222b7d0ef7e8c,total_disaster_events,idn.13.1373,2010-01-01,2010-12-31,annual,9,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1373.0:KOTA SAWAHLUNTO; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_75d14090f8d596d5a563ae53,total_disaster_events,idn.13.1373,2011-01-01,2011-12-31,annual,7,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1373.0:KOTA SAWAHLUNTO; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_55e48f5a4a130a5ebd37563b,total_disaster_events,idn.13.1373,2012-01-01,2012-12-31,annual,15,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1373.0:KOTA SAWAHLUNTO; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_7e5ccc205651a4e3a01c6574,total_disaster_events,idn.13.1373,2013-01-01,2013-12-31,annual,10,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1373.0:KOTA SAWAHLUNTO; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_aec944cdff041e378955dd45,total_disaster_events,idn.13.1373,2014-01-01,2014-12-31,annual,15,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1373.0:KOTA SAWAHLUNTO; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_9f554941d3c82b3e0b7c6bd4,total_disaster_events,idn.13.1373,2015-01-01,2015-12-31,annual,33,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1373.0:KOTA SAWAHLUNTO; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_519483e51bafc0e8a31f6213,total_disaster_events,idn.13.1373,2016-01-01,2016-12-31,annual,4,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1373.0:KOTA SAWAHLUNTO; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_428d232d33ccbfc87b141df8,total_disaster_events,idn.13.1373,2017-01-01,2017-12-31,annual,0,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1373.0:KOTA SAWAHLUNTO; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_40eec07b6047f4932afe6eb3,total_disaster_events,idn.13.1373,2018-01-01,2018-12-31,annual,2,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1373.0:KOTA SAWAHLUNTO; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_10d97b7a4034049f9cdc15a3,total_disaster_events,idn.13.1373,2019-01-01,2019-12-31,annual,6,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1373.0:KOTA SAWAHLUNTO; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_7853c4f00e9574dcdc7ec94d,total_disaster_events,idn.13.1373,2020-01-01,2020-12-31,annual,9,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1373.0:KOTA SAWAHLUNTO; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_f38ce518372fdc6df2995199,total_disaster_events,idn.13.1373,2021-01-01,2021-12-31,annual,0,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1373.0:KOTA SAWAHLUNTO; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_39639665f2769ea1e018ea29,total_disaster_events,idn.13.1373,2022-01-01,2022-12-31,annual,0,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1373.0:KOTA SAWAHLUNTO; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_111d01f8a5225d8e94c5add3,total_disaster_events,idn.13.1373,2023-01-01,2023-12-31,annual,2,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1373.0:KOTA SAWAHLUNTO; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_4b37f71c557d82a10ae1a423,total_disaster_events,idn.13.1373,2024-01-01,2024-12-31,annual,1,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1373.0:KOTA SAWAHLUNTO; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_99565f8b9dd26097d076621e,total_disaster_events,idn.13.1374,2010-01-01,2010-12-31,annual,2,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1374.0:KOTA PADANG PANJANG; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_9cfb24eab8625b473e2d64ec,total_disaster_events,idn.13.1374,2011-01-01,2011-12-31,annual,0,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1374.0:KOTA PADANG PANJANG; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_275f2547978af863c89c18fc,total_disaster_events,idn.13.1374,2012-01-01,2012-12-31,annual,0,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1374.0:KOTA PADANG PANJANG; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_ea0ef17c029f134be81a5792,total_disaster_events,idn.13.1374,2013-01-01,2013-12-31,annual,1,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1374.0:KOTA PADANG PANJANG; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_46ae06d0b8f6983ac9757c93,total_disaster_events,idn.13.1374,2014-01-01,2014-12-31,annual,1,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1374.0:KOTA PADANG PANJANG; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_1da1d5ba029528395c6767ad,total_disaster_events,idn.13.1374,2015-01-01,2015-12-31,annual,0,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1374.0:KOTA PADANG PANJANG; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_0622041f61de98925f5beb3a,total_disaster_events,idn.13.1374,2016-01-01,2016-12-31,annual,0,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1374.0:KOTA PADANG PANJANG; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_a2fe2f9a412f41b689b8bab3,total_disaster_events,idn.13.1374,2017-01-01,2017-12-31,annual,1,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1374.0:KOTA PADANG PANJANG; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_9407f4858de715508d3044b8,total_disaster_events,idn.13.1374,2018-01-01,2018-12-31,annual,0,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1374.0:KOTA PADANG PANJANG; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_891c38c0edca66a23f32ae1a,total_disaster_events,idn.13.1374,2019-01-01,2019-12-31,annual,0,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1374.0:KOTA PADANG PANJANG; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_f7dffb98ea335b0c3881c845,total_disaster_events,idn.13.1374,2020-01-01,2020-12-31,annual,0,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1374.0:KOTA PADANG PANJANG; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_e3d3d8abd8052c2924f8b46f,total_disaster_events,idn.13.1374,2021-01-01,2021-12-31,annual,2,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1374.0:KOTA PADANG PANJANG; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_0dadd422cb3e6579b9012589,total_disaster_events,idn.13.1374,2022-01-01,2022-12-31,annual,0,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1374.0:KOTA PADANG PANJANG; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_61e2b19e2ca9121a4b2bffa4,total_disaster_events,idn.13.1374,2023-01-01,2023-12-31,annual,0,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1374.0:KOTA PADANG PANJANG; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_f2edb58925b2edbf0cc6f437,total_disaster_events,idn.13.1374,2024-01-01,2024-12-31,annual,1,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1374.0:KOTA PADANG PANJANG; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_3343a1559597dabdde388bd4,total_disaster_events,idn.13.1375,2010-01-01,2010-12-31,annual,0,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1375.0:KOTA BUKITTINGGI; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_6bfd4816e5956f31d4b0b3b0,total_disaster_events,idn.13.1375,2011-01-01,2011-12-31,annual,1,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1375.0:KOTA BUKITTINGGI; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_891698b46d550c4762dc0546,total_disaster_events,idn.13.1375,2012-01-01,2012-12-31,annual,1,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1375.0:KOTA BUKITTINGGI; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_80f5324048a16e4bb9dbecab,total_disaster_events,idn.13.1375,2013-01-01,2013-12-31,annual,0,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1375.0:KOTA BUKITTINGGI; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_fc1d54b90af3d24b51b08970,total_disaster_events,idn.13.1375,2014-01-01,2014-12-31,annual,0,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1375.0:KOTA BUKITTINGGI; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_c26aba0aea1bd6a585a289ba,total_disaster_events,idn.13.1375,2015-01-01,2015-12-31,annual,5,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1375.0:KOTA BUKITTINGGI; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_ed55319f865afe9259e2d19c,total_disaster_events,idn.13.1375,2016-01-01,2016-12-31,annual,3,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1375.0:KOTA BUKITTINGGI; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_92c00205e5117614e41fdb4d,total_disaster_events,idn.13.1375,2017-01-01,2017-12-31,annual,2,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1375.0:KOTA BUKITTINGGI; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_443c0e7d2daf792fe9c14ecf,total_disaster_events,idn.13.1375,2018-01-01,2018-12-31,annual,4,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1375.0:KOTA BUKITTINGGI; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
bnpbtotalobs_306136f63e7bc4d30cfe51e7,total_disaster_events,idn.13.1375,2019-01-01,2019-12-31,annual,3,count,observed,bnpbprov_total_2c685281d98ff22015683a15,false,,BNPB/DIBI total-event matrix 2010-2024 release,,"source_record=bnpb_total_events_kab_2010_2024; source_geography=1375.0:KOTA BUKITTINGGI; mapping=explicit_current_Permendagri_entity_crosswalk; entity_set_continuity_2010_2024=qualified; exact_polygon_harmonization=not_proven; release_revision_provenance=M44; recorded-event counts may reflect reporting intensity, classification practice, and retrospective source revision."
